date_index,equity
1356,6192.237200419174
1357,6092.560730909358
1358,6129.890313167687
1359,6243.151074605803
1360,6342.662878181835
1361,6390.750582856432
1362,6435.979951254317
1363,6377.38195333283
1364,6317.032415578156
1365,6296.425858923365
1366,6302.7795663766265
1367,6275.985708609832
1368,6275.002642965778
1369,6125.291579010561
1370,6107.164256548769
1371,6200.3030378800195
1372,6231.030015337016
1373,6247.212511897445
1374,6284.221380672387
1375,6270.110803228357
1376,6369.606569515245
1377,6231.013488157001
1378,6169.179598184339
1379,6250.010490254934
1380,6172.949698224866
1381,6194.082301607239
1382,6264.694692284226
1383,6250.0224738201205
1384,6323.083604783099
1385,6344.711549162418
1386,6357.995070267174
1387,6451.538760457062
1388,6487.905460991561
1389,6442.324601314867
1390,6214.27316896548
1391,6332.890546613688
1392,6329.530675593962
1393,6333.670135228724
1394,6378.012138585248
1395,6444.064389537228
1396,6422.718638234501
1397,6419.42110363641
1398,6397.650543093506
1399,6337.667557602215
1400,6447.789536973489
1401,6401.829585023656
1402,6475.752596183086
1403,6494.9752189314895
1404,6517.1549192269
1405,6551.990625577864
1406,6570.266918891777
1407,6552.714392922313
1408,6480.327320619183
1409,6541.027665016279
1410,6532.426517381369
1411,6436.364996249143
1412,6493.420566527289
1413,6496.60476713973
1414,6577.238596587704
1415,6567.09559073258
1416,6538.238733998347
1417,6512.020291440063
1418,6511.488799225441
1419,6510.416040246456
1420,6555.482068014965
1421,6514.377693448778
1422,6517.265397290635
1423,6492.453335420172
1424,6496.1512695074325
1425,6479.740679157677
1426,6550.940514582092
1427,6619.97792103616
1428,6463.223354470607
1429,6432.149329011632
1430,6339.761990024387
1431,6373.172130630335
1432,6327.349601289716
1433,6344.4526078061335
1434,6354.144876969919
1435,6445.984047716329
1436,6656.948557562223
1437,6573.647510714859
1438,6509.348494260911
1439,6354.28281773775
1440,6372.853643711433
1441,6248.379878048998
1442,6233.161728627079
1443,6216.72120995652
1444,6285.573884769357
1445,6272.125632994579
1446,6365.739241190165
1447,6356.163446801236
1448,6359.42428392407
1449,6483.149989486027
1450,6435.443113040223
1451,6550.029628446501
1452,6684.637298261946
1453,6682.45593965508
1454,6721.234869014467
1455,6594.606101894086
1456,6645.468308632893
1457,6656.290026748884
1458,6665.058332326894
1459,6606.686918205948
1460,6604.4231461008085
1461,6581.125408850039
1462,6584.6170256258365
1463,6670.515343006262
1464,6543.057307482764
1465,6517.74687459619
1466,6402.053305091422
1467,6502.825156222303
1468,6442.0792102273535
1469,6633.725060014006
1470,6609.361977375828
1471,6514.255154505209
1472,6480.39711336767
1473,6456.829837381875
1474,6108.593200529923
1475,6058.294751612469
1476,5981.72339138744
1477,5879.862714856425
1478,6076.700136834996
1479,6246.662728413745
1480,6277.900579709005
1481,6147.123018275461
1482,6149.142615891317
1483,6143.561050683388
1484,6232.908625456928
1485,6382.815130157739
1486,6311.776759141245
1487,6285.34954323407
1488,6159.532369619892
1489,6227.4260767084315
1490,6276.753554722582
1491,6386.113180390792
1492,6474.662386544273
1493,6488.611628509051
1494,6475.421890126889
1495,6462.653110340865
1496,6518.417404860447
1497,6517.603133902707
1498,6492.2263988161185
1499,6551.660459073493
1500,6557.996221720139
1501,6517.390721350353
1502,6485.694070146406
1503,6395.331810057873
1504,6398.152476493813
1505,6511.937504670079
1506,6490.094772938031
1507,6547.264878838516
1508,6556.8323646977715
1509,6613.137787178558
1510,6667.552712338897
1511,6403.734665067984
1512,6498.924136540846
1513,6618.0538018916595
1514,6656.103322994826
1515,6697.459715597557
1516,6646.725981534642
1517,6686.334777260524
1518,6627.157597903194
1519,6642.218348057558
1520,6584.802645182067
1521,6633.109427161497
1522,6624.162475417902
1523,6498.427659378636
1524,6435.765294376004
1525,6384.455859819564
1526,6424.994387327349
1527,6444.7425297497575
1528,6455.861309436694
1529,6571.342109795449
1530,6456.112122799965
1531,6438.694377282832
1532,6490.114697596575
1533,6443.448176471892
1534,6489.796628464777
1535,6540.857731430729
1536,6487.330848741836
1537,6463.155082226167
1538,6484.974307561488
1539,6522.997332525857
1540,6486.948580088441
1541,6430.92723570508
1542,6373.316979670576
1543,6335.264644987834
1544,6253.157702501317
1545,6339.199317164125
1546,6417.654098736788
1547,6347.702418663405
1548,6358.18863961921
1549,6370.258337573388
1550,6391.549269489534
1551,6274.723167131922
1552,6177.794016762851
1553,6138.497124600741
1554,6170.4047054487055
1555,6240.879254531041
1556,6257.300978667201
1557,6307.49184576187
1558,6372.043454271749
1559,6441.663208145409
1560,6347.086285495385
1561,6397.141205916485
1562,6327.317547721702
1563,6331.737734406286
1564,6264.370138779295
1565,6119.636059064587
1566,6071.524840175853
1567,6165.9228090072575
1568,6304.15195706614
1569,6223.589230436852
1570,6316.369459741903
1571,6289.543007657243
1572,6370.562671563211
1573,6471.022040960521
1574,6493.596902186858
1575,6470.915987379462
1576,6462.7955016502365
1577,6537.9923400061125
1578,6490.914717181126
1579,6488.5239471607965
1580,6492.804794887135
1581,6489.687269367518
1582,6419.158985741612
1583,6383.835374708573
1584,6299.73476006643
1585,6355.072663497054
1586,6362.710978019
1587,6408.994550379539
1588,6446.8822187550995
1589,6503.123594966373
1590,6495.059102093353
1591,6540.677757537959
1592,6495.5592347073825
1593,6510.580528989003
1594,6560.182418751827
1595,6552.456424666218
1596,6631.01288208096
1597,6730.762102008177
1598,6706.647067445989
1599,6654.301314123906
1600,6463.544267032044
1601,6513.343158606262
1602,6586.612558357586
1603,6582.827852973414
1604,6491.964693676512
1605,6475.496474635475
1606,6514.466188235583
1607,6547.0849330730725
1608,6564.925785498728
1609,6558.509445415499
1610,6601.383601098447
1611,6613.55103457596
1612,6623.487142343999
1613,6636.575509812562
1614,6683.809641489184
1615,6691.356278068697
1616,6697.856674672303
1617,6707.117178928485
1618,6765.381759036519
1619,6734.107616829164
1620,6738.26454827951
1621,6775.734617303873
1622,6775.788316646819
1623,6786.832770536255
1624,6761.898223833252
1625,6747.549621598739
1626,6666.972182793704
1627,6762.415934522656
1628,6757.961124811576
1629,6757.986375095854
1630,6780.4538854261455
1631,6871.713843795493
1632,6849.183103563565
1633,6890.247583163297
1634,6885.955830611704
1635,6926.3364011744425
1636,6983.963025286907
1637,6934.3299554534515
1638,6970.096242743968
1639,6875.584248839699
1640,6921.012001784271
1641,6944.675392916074
1642,6897.49255408426
1643,6928.815631442758
1644,6909.669326813608
1645,6935.267706708133
1646,6876.11140724768
1647,6940.388070789943
1648,6953.304455579987
1649,6957.377959726473
1650,7028.810866157865
1651,7023.290654946601
1652,7042.385631335694
1653,7012.866740467141
1654,7062.949390035574
1655,7077.803685804714
1656,7047.83778772818
1657,7104.9798813891975
1658,7099.145398995051
1659,7212.071383141205
1660,7186.82168859648
1661,7166.123679152783
1662,7214.596063425621
1663,7249.692788823788
1664,7231.5906537600995
1665,7248.337435525722
1666,7311.585263018555
1667,7253.498716571615
1668,7127.601638973832
1669,7163.848428725805
1670,7240.309533128948
1671,7205.543677845913
1672,7172.168797609175
1673,7206.37763656115
1674,7200.111555724818
1675,7222.167403188569
1676,7238.863270885962
1677,7239.481185713825
1678,7297.5359333726465
1679,7328.4193631420185
1680,7300.535668018738
1681,7224.179771717963
1682,7277.518158608339
1683,7245.203392530648
1684,7243.958483211934
1685,7269.025947828707
1686,7234.737887482833
1687,7272.1122793019695
1688,7236.632697932606
1689,7238.645143863153
1690,7148.987953753648
1691,7197.432722008158
1692,7235.946352127501
1693,7198.552620965888
1694,7225.627181334623
1695,7221.136559585435
1696,7117.303296978691
1697,7077.430818798253
1698,7012.475332110693
1699,7030.263638739472
1700,7046.087302133896
1701,7076.460550453507
1702,7109.18949799507
1703,7214.533724040542
1704,7236.837997662646
1705,7165.40871108218
1706,7210.1417929092495
1707,7256.510762295486
1708,7353.294685627929
1709,7433.656941847522
1710,7402.86599148634
1711,7455.779062688776
1712,7552.974883277442
1713,7582.973310591038
1714,7670.363621368105
1715,7675.985035432805
1716,7615.800402788084
1717,7503.83147512323
1718,7545.44108820237
1719,7503.594154826314
1720,7478.632756715792
1721,7481.292701170895
1722,7524.549850292786
1723,7508.830918203235
1724,7497.793681198054
1725,7464.6185474262675
1726,7534.2748697619345
1727,7571.991277090025
1728,7565.16572598218
1729,7511.6410916693
1730,7548.61454423506
1731,7599.030791203779
1732,7587.368733279014
1733,7517.440471759449
1734,7517.348915934304
1735,7545.1848528201435
1736,7571.5503459549445
1737,7583.889096641509
1738,7486.876353124618
1739,7531.680193883492
1740,7348.886503279776
1741,7334.989914703322
1742,7419.965267777214
1743,7365.2069369319925
1744,7514.193933665726
1745,7543.967423377151
1746,7546.116974622012
1747,7550.209842816474
1748,7548.584949464158
1749,7540.004187117336
1750,7494.459950422882
1751,7632.668300075102
1752,7641.325246077505
1753,7538.0136321500795
1754,7529.97561095898
1755,7533.345160311719
1756,7555.747834709284
1757,7559.528293007546
1758,7612.42624025559
1759,7639.574728770074
1760,7678.666039810742
1761,7661.823051646825
1762,7664.805769962163
1763,7643.222017433016
1764,7702.601963332674
1765,7591.003192286203
1766,7630.5506882392365
1767,7693.91028542027
1768,7703.09427002273
1769,7696.538452823279
1770,7767.442916409061
1771,7785.778091805616
1772,7757.136491421222
1773,7689.593406187258
1774,7533.072628918709
1775,7538.944312435847
1776,7429.320368284448
1777,7448.875173755889
1778,7443.36150052001
1779,7219.986894714457
1780,7208.406873151473
1781,7361.786010696636
1782,7397.88407144355
1783,7327.002382223664
1784,7390.291140341562
1785,7322.882782548053
1786,7318.9264861605625
1787,7377.392020043439
1788,7407.503810731041
1789,7460.32922599721
1790,7263.217765727292
1791,7122.498068531993
1792,7114.747035942862
1793,7231.5977527452205
1794,7282.266333546269
1795,7145.09104667987
1796,7121.7407596266385
1797,7035.880180461101
1798,6890.426634811643
1799,6897.231459669281
1800,6995.951019451893
1801,7021.5460375369885
1802,6965.899082511874
1803,6998.39258436566
1804,7038.511427646878
1805,7218.876050817415
1806,7090.485971728218
1807,6908.42886435569
1808,6862.039278552586
1809,6885.652454047584
1810,6837.354151203414
1811,6781.139977839892
1812,6862.147160416189
1813,6816.918022566446
1814,6901.233638734318
1815,6923.500357822437
1816,6909.869832683482
1817,6996.21050047158
1818,6922.095258897234
1819,6988.0254740081045
1820,7055.424244220219
1821,7080.691320467728
1822,7067.086360346045
1823,7023.161101425719
1824,6951.231431035637
1825,6884.092191420672
1826,6880.823255133984
1827,6860.119863514961
1828,6940.789632860583
1829,7006.630735830245
1830,7079.024512885214
1831,7014.3025319806275
1832,6966.550969883441
1833,6988.5130825939705
1834,7001.202769098958
1835,6901.781179174812
1836,6940.917134254087
1837,6991.4453113925865
1838,6997.104822508909
1839,6856.558328417425
1840,6891.444040648777
1841,6787.00800957112
1842,6836.161097867921
1843,6796.911654981617
1844,6622.120077351317
1845,6575.826115968288
1846,6563.256272615108
1847,6710.003636623041
1848,6542.814120002286
1849,6579.675106647953
1850,6503.751308334351
1851,6541.478288062726
1852,6510.2665163161255
1853,6526.741969064775
1854,6628.542052131438
1855,6611.628383427404
1856,6707.7618859400445
1857,6536.098109205746
1858,6518.987053770736
1859,6570.081126010173
1860,6636.882832682176
1861,6639.305630951121
1862,6673.437929800983
1863,6725.0889693067575
1864,6787.541282701969
1865,6768.306640350823
1866,6806.635452194285
1867,6830.35650911679
1868,6828.165075666997
1869,6918.705405250942
1870,6960.740557547299
1871,6893.3716095192785
1872,6832.099089613705
1873,6692.763554065061
1874,6516.086138940973
1875,6587.695573972882
1876,6559.0829394751545
1877,6505.18047368414
1878,6496.179981161437
1879,6513.559491401933
1880,6510.873807588949
1881,6601.759116500061
1882,6737.0041257407265
1883,6711.132568980108
1884,6584.655116084243
1885,6602.195657439787
1886,6579.608623675349
1887,6630.928578516401
1888,6652.658238590469
1889,6673.31744517994
1890,6716.436116428557
1891,6697.2245011362065
1892,6697.976377485716
1893,6618.425835534876
1894,6610.001412826425
1895,6586.564693494543
1896,6668.641987318364
1897,6596.861509573258
1898,6727.547774921456
1899,6760.894913751753
1900,6818.159569687383
1901,6766.002297166213
1902,6783.472685563743
1903,6665.242411434643
1904,6607.475044100467
1905,6581.475469824253
1906,6586.214941295139
1907,6527.6867374735775
1908,6400.120712573772
1909,6479.891520568353
1910,6598.566344355829
1911,6433.190333201646
1912,6508.428510016029
1913,6518.226517760403
1914,6509.826139685327
1915,6486.072559931199
1916,6555.109192829365
1917,6609.884823071823
1918,6597.128615091884
1919,6578.045680908194
1920,6559.392570973462
1921,6526.895081177729
1922,6414.437993839676
1923,6345.904538579294
1924,6455.516314777507
1925,6483.272359691695
1926,6386.508065114559
1927,6412.1992151565755
1928,6318.194200005848
1929,6306.857524961468
1930,6348.247364766992
1931,6275.843615743152
1932,6247.2895299415395
1933,6314.546094887122
1934,6376.463183424975
1935,6477.97724493786
1936,6581.0056607589295
1937,6391.075343557425
1938,6441.372122001081
1939,6373.364655187306
1940,6318.948051962107
1941,6361.972935265387
1942,6187.4429829888995
1943,5995.749403160857
1944,5771.689258986125
1945,5555.073285938963
1946,5686.012872579508
1947,5681.617597983745
1948,5714.15753953504
1949,5603.883973747708
1950,5561.423043833239
1951,5592.18714251189
1952,5803.925362053627
1953,5794.539111514154
1954,5838.349252939519
1955,5721.654882463743
1956,5558.9583659927575
1957,5489.808210776382
1958,5457.069701721874
1959,5623.038759884462
1960,5583.7952958195365
1961,5642.810101080052
1962,5663.696111462648
1963,5603.879074704175
1964,5562.820807095031
1965,5661.153065803855
1966,5784.246330847536
1967,5782.468219988355
1968,5853.156479912729
1969,5910.733879348142
1970,6101.7301273662715
1971,6110.149906334894
1972,6020.658160827132
1973,6027.124416645587
1974,6051.470748420757
1975,6065.831971041039
1976,6167.699290826464
1977,6241.492455828355
1978,6197.491093652974
1979,6278.124081563251
1980,6150.163128158712
1981,6194.7300631136195
1982,6165.672541859778
1983,6185.139819239825
1984,6237.007011020205
1985,6271.002234887587
1986,6255.39659214038
1987,6286.094545871082
1988,6265.383314103613
1989,6302.751467088034
1990,6226.184931001196
1991,6238.609241204044
1992,6363.515912778807
1993,6341.213640215137
1994,6362.483009738755
1995,6280.195925228678
1996,6298.526026913528
1997,6314.601936710613
1998,6310.30684084819
1999,6214.017175936484
2000,6247.976864534039
2001,6198.752049216483
2002,6211.1950302587275
2003,6142.723659126232
2004,6149.105193090549
2005,6129.991513428731
2006,6177.959129808341
2007,6248.250228339486
2008,6236.7109055876535
2009,6253.4903387896065
2010,6258.299682356803
2011,6190.998886055444
2012,6252.292691298346
2013,6229.2415525153065
2014,6243.024145161226
2015,6285.499656244969
2016,6267.727356103054
2017,6374.405369561874
2018,6271.187919992929
2019,6303.207998824322
2020,6363.619561329863
2021,6365.138543089133
2022,6408.259319897596
2023,6374.651615204272
2024,6305.99721678032
2025,6270.40713712346
2026,6272.4200474245945
2027,6344.663923408171
2028,6339.588858911358
2029,6334.398216575948
2030,6383.585423122701
2031,6382.880633245315
2032,6321.4605771331335
2033,6387.620776802659
2034,6406.816419347393
2035,6462.004145601373
2036,6351.766179360412
2037,6337.690139950934
2038,6419.050830006497
2039,6276.265079022854
2040,6218.563889933617
2041,6271.624422322666
2042,6204.945164940065
2043,6247.577076572706
2044,6283.252729948523
2045,6266.333623556558
2046,6205.136081444851
2047,6081.864335495862
2048,6048.076962377861
2049,6161.235337601132
2050,6219.23544913162
2051,6216.906952696124
2052,6156.390346263818
2053,6220.817211732828
2054,6178.179818562302
2055,6211.936993198451
2056,6165.396116960653
2057,6137.050144539997
2058,6151.679750947738
2059,6055.253618766176
2060,5920.953475157503
2061,5876.387979721004
2062,5968.262854654489
2063,5838.422770331627
2064,5955.564757298307
2065,5916.215765312917
2066,6013.649446822249
2067,6167.496750374847
2068,6182.369054903973
2069,6198.193350641001
2070,6176.676444033545
2071,6201.5156556812
2072,6079.108854504804
2073,6135.734806206281
2074,6126.940697393799
2075,6211.841747371316
2076,6315.677513238921
2077,6273.335906096108
2078,6245.906955189157
2079,6158.519890581873
2080,6224.98144144274
2081,6184.048238000422
2082,6243.223917667954
2083,6257.3676820107585
2084,6248.246123703286
2085,6295.6921113510925
2086,6370.725410027365
2087,6301.833432258181
2088,6280.640997951381
2089,6294.022491945328
2090,6169.12603902493
2091,6110.15589442787
2092,6076.510472389356
2093,6191.830069762499
2094,6209.136930040757
2095,6229.423673202966
2096,6237.8243226086615
2097,6176.794616602254
2098,6189.728859509516
2099,6232.93399767629
2100,6170.113137556031
2101,6124.938984347111
2102,6165.447466744026
2103,6184.260034132063
2104,6210.9190611884405
2105,6195.894548319261
2106,6244.029533417703
2107,6308.195602719098
2108,6378.076328602187
2109,6358.599123247104
2110,6371.139712442671
2111,6287.56034474182
2112,6334.296147573952
2113,6758.5387656138155
2114,6920.155238597027
2115,7023.565624083598
2116,6827.852189887324
2117,6927.101334244598
2118,6907.6846975162525
2119,6937.659876934106
2120,7063.564471796427
2121,7207.2147993046465
2122,7354.727221557188
2123,7454.49227313683
2124,7467.042502662537
2125,7399.634975249685
2126,7441.302113728909
2127,7465.037384704871
2128,7349.69051731637
2129,7256.271064664806
2130,7231.751414370872
2131,7311.905667573668
2132,7181.8510774905535
2133,7222.354794557603
2134,7389.796122553709
2135,7512.848406736952
2136,7551.442427490433
2137,7731.16680816768
2138,7736.158949987044
2139,7771.565635422085
2140,7662.818084950144
2141,7760.373575454266
2142,7905.296558618725
2143,7982.695458056256
2144,8020.816537781244
2145,8180.296321634639
2146,8161.074226234613
2147,8158.922385395805
2148,8352.844801795161
2149,8160.859332514061
2150,8182.854546662889
2151,8162.961289440016
2152,8224.452646498507
2153,8309.212533441309
2154,8177.816165620883
2155,8337.741435252312
2156,8440.79769458841
2157,8426.637020565146
2158,8460.333225186661
2159,8170.486719093163
2160,8182.5183812626265
2161,8297.231588992152
2162,8540.558006150954
2163,8362.63508126248
2164,7595.644362714197
2165,7609.640224578967
2166,7553.113627729368
2167,7575.433066368672
2168,7498.236703694753
2169,7452.333995612258
2170,7400.001575402556
2171,7413.7481277095085
2172,7433.000882081236
2173,7434.863711937553
2174,7465.92464395692
2175,7357.421923794805
2176,7383.931198900122
2177,7443.660576644689
2178,7495.615586335217
2179,7497.271267968095
2180,7490.138331774702
2181,7509.7587356421245
2182,7487.743216626708
2183,7496.628762035482
2184,7463.437083499476
2185,7449.717985730548
2186,7406.4737614610585
2187,7364.493736783696
2188,7316.93532629504
2189,7369.40458446607
2190,7331.402104820569
2191,7332.080070902206
2192,7330.200909909085
2193,7258.890002983468
2194,7152.024444541739
2195,7156.826089670493
2196,7196.466843148629
2197,7100.617869284887
2198,7085.109798389218
2199,7101.008213832789
2200,7078.552818217926
2201,7143.09141130687
2202,7089.470469591988
2203,7130.251120559969
2204,7134.518789264545
2205,7186.947949758133
2206,7267.399852715776
2207,7269.6804488122925
2208,7292.967410032418
2209,7297.22712665734
2210,7317.3820038475815
2211,7389.231866074602
2212,7379.861854294686
2213,7362.452631242152
2214,7263.390034175048
2215,7128.189015995276
2216,6947.425139446967
2217,7177.193671016924
2218,7208.012402539483
2219,7100.7303286779015
2220,7030.0047953836565
2221,7155.077947335145
2222,7211.51765903257
2223,7098.939873792566
2224,7230.368328473336
2225,7244.81315639393
2226,7268.156074389573
2227,7317.344522929901
2228,7317.000020339546
2229,7380.296426417873
2230,7455.393553768638
2231,7437.134112231859
2232,7380.227434510012
2233,7474.921605204442
2234,7435.421448868643
2235,7422.008106226963
2236,7521.1580914078295
2237,7479.5449933766795
2238,7553.93247876484
2239,7618.095912280523
2240,7527.644563456437
2241,7551.337170296874
2242,7545.972348885133
2243,7607.53975126662
2244,7727.384597486248
2245,7850.780229226151
2246,7957.698342620892
2247,7911.08654977665
2248,7920.413967964361
2249,8009.177218761538
2250,7820.939219990724
2251,7820.112683534362
2252,7945.742758481319
2253,7893.424238163655
2254,7837.7092620702
2255,7828.30278647952
2256,7840.870182190821
2257,7778.508584422549
2258,7852.936779370214
2259,8005.5013041753145
2260,7959.769748105626
2261,8207.550210564223
2262,8207.869938971979
2263,8088.001462070184
2264,8294.804591223878
2265,8027.355177238848
2266,8033.119440060208
2267,8001.274891212025
2268,7931.50613364803
2269,7783.515756071177
2270,7747.703151828869
2271,7737.738136201966
2272,7574.794067979348
2273,7517.8996244836435
2274,7456.934294000076
2275,7493.599929030436
2276,7583.8902301592425
2277,7607.467175714178
2278,7570.527199222302
2279,7572.123759641232
2280,7603.070948111051
2281,7694.205114252843
2282,7714.825997233416
2283,7764.763916241991
2284,7635.388337589429
2285,7709.363134367357
2286,7779.560236979201
2287,7830.564553505108
2288,7747.863690170022
2289,7818.256269366595
2290,7848.360937584319
2291,7872.286801080411
2292,7837.785454775276
2293,7784.178361850211
2294,7877.362730810835
2295,7939.852872284206
2296,7859.497625869638
2297,7662.88162797019
2298,7660.043527786722
2299,7825.355163716344
2300,7688.3328530040435
2301,7676.834225853795
2302,7722.306365938251
2303,7658.994439510296
2304,7752.973103195561
2305,7825.998074856523
2306,7780.746643213701
2307,7635.899535131137
2308,7690.030245629414
2309,7793.758324263466
2310,7856.184713263372
2311,7892.508322264037
2312,7872.828693118394
2313,8017.84203226976
2314,7902.697656116927
2315,7884.267446074116
2316,7928.684036979082
2317,7966.798276607
2318,8036.822626642324
2319,8126.005664935998
2320,8064.365018667017
2321,8105.89344009025
2322,8081.70967600117
2323,8062.096102583484
2324,8158.923853503782
2325,8154.251889251611
2326,8189.040607073574
2327,8277.247266604694
2328,8124.5328426694305
2329,8270.961914641364
2330,8259.790388221723
2331,8247.56742519086
2332,8199.260017958592
2333,8230.603562249442
2334,8053.553992854249
2335,7804.637895579997
2336,7714.861668106285
2337,7730.122033612717
2338,7826.021098211894
2339,7889.949516116116
2340,7947.652231331833
2341,7939.0353868692455
2342,7886.8361043433115
2343,7944.924523207089
2344,7910.400644631934
2345,7898.415646932297
2346,7777.124454423354
2347,7738.267291753036
2348,7796.601661017115
2349,7808.594954939906
2350,7889.57503115932
2351,7871.726372366233
2352,7875.510881316375
2353,7900.691508716372
2354,7923.316556023593
2355,7993.562985074862
2356,7990.957140877468
2357,8008.991631331386
2358,8017.99029615558
2359,8034.301974667482
2360,7972.0062585026635
2361,7938.7602586466455
2362,7936.884521788825
2363,7870.459718341524
2364,7782.249730613692
2365,7656.892030735501
2366,7508.279182370079
2367,7548.8448522652625
2368,7617.049067554234
2369,7631.878250887915
2370,7622.757500160993
2371,7806.481858730964
2372,7793.471233276311
2373,7751.220805112959
2374,7759.983563598294
2375,7740.127988693812
2376,7768.007009246102
2377,7782.943378736171
2378,7725.411399201805
2379,7910.238531561567
2380,7961.663368807047
2381,7918.058904835833
2382,7889.750593199787
2383,7814.569241735438
2384,7780.811757521892
2385,7730.217760155896
2386,7713.191354864633
2387,7728.937736069432
2388,7721.26515190401
2389,7743.47682975934
2390,7759.185335857295
2391,7779.173007685168
2392,7817.419423869904
2393,7776.390428864351
2394,7862.9697207834215
2395,7889.5192081999585
2396,7937.760499693126
2397,7918.617925759732
2398,8019.009534257543
2399,7797.837871327163
2400,7735.300273199412
2401,7701.074307453856
2402,7751.291218411964
2403,7690.919019932852
2404,7709.761519407292
2405,7784.369574514955
2406,7723.030974450055
2407,7695.957711241959
2408,7784.24615449518
2409,7771.775702116181
2410,7803.56178577382
2411,7788.743243472407
2412,7653.136225201289
2413,7618.917195920106
2414,7561.30903285451
2415,7655.694423757642
2416,7635.987864032913
2417,7632.189466240075
2418,7674.326199125602
2419,7707.885296538854
2420,7799.531414732983
2421,7808.225769563418
2422,7831.024945961367
2423,7820.677217758438
2424,7874.099118767352
2425,7862.053176612693
2426,7937.511629199706
2427,7925.958321348927
2428,7924.514395039741
2429,7906.189551742419
2430,7901.172814685169
2431,7954.045213331606
2432,7985.5822501472285
2433,7847.188010078982
2434,7817.620295897249
2435,7812.5377860892495
2436,7894.476725456949
2437,7915.589344001673
2438,7883.671686776192
2439,7917.0418577424
2440,7994.276615959438
2441,8077.82841710651
2442,8047.1300871878775
2443,8019.5633462405785
2444,8082.282220488412
2445,8028.559368642927
2446,8020.616673576313
2447,8011.21175776148
2448,7913.940023138747
2449,7982.964946012475
2450,7939.828369541259
2451,7948.794528743286
2452,7869.260176404851
2453,7846.677521562669
2454,7840.630374498918
2455,7861.514920144265
2456,7809.110468285188
2457,7815.239569880834
2458,7858.060541518911
2459,7861.787417195229
2460,7911.2526449993
2461,7978.760127170174
2462,7996.847169093806
2463,8040.900610908819
2464,8080.407924169953
2465,8099.0328019306935
2466,8047.343918694965
2467,8023.608061834046
2468,7968.561502173384
2469,7871.456562484846
2470,7753.68244098192
2471,7806.125279044815
2472,7816.797312131067
2473,7711.003443348038
2474,7593.69577809567
2475,7683.761896592134
2476,7689.339285810369
2477,7811.727258637159
2478,7931.0144141912715
2479,7909.509782492807
2480,7921.117618901126
2481,7989.465439924986
2482,7982.13351391042
2483,8066.619184218287
2484,8030.1886143186175
2485,7861.822671756496
2486,7871.53188454158
2487,7785.759899614459
2488,7747.483067566463
2489,7886.328884339897
2490,7900.739861907151
2491,8016.194447892922
2492,7997.018439279741
2493,7782.597708025336
2494,7762.390026312669
2495,7699.789950630804
2496,7655.6054022873395
2497,7644.064384449497
2498,7658.652683821693
2499,7704.222767307687
2500,7690.170958169976
2501,7642.464816964454
2502,7811.575209295818
2503,7739.302390417761
2504,8104.63902662987
2505,8349.720063426128
2506,8229.515816676289
2507,7923.115961041867
2508,7955.833992632994
2509,8001.920167726881
2510,8099.236127341073
2511,8213.713378027132
2512,8266.942590544582
2513,8185.013569533085
2514,8093.617087936646
2515,8038.628035353917
2516,8030.374745680729
2517,8068.3291373467155
2518,8047.672976758979
2519,7943.250177160877
2520,7936.673514047591
2521,7831.830467617992
2522,7879.143804435758
2523,7886.645822495156
2524,7978.487908897301
2525,8045.673926217426
2526,8181.432880711458
2527,8303.337538009671
2528,8342.18449947895
2529,8318.731709024281
2530,8339.442254349597
2531,7947.699801979023
2532,7980.292475317342
2533,7977.0761880889495
2534,7985.697983653882
2535,7971.621356077842
2536,8056.416632932029
2537,8116.752250525335
2538,8125.050040877821
2539,8148.832543226728
2540,8031.305947186527
2541,8092.737067948812
2542,8091.975433090997
2543,8103.161376659549
2544,8142.885588979416
2545,8110.691689023017
2546,8185.31260170086
2547,8169.190738322646
2548,7996.4007769393675
2549,7992.901158059186
2550,8103.101629374371
2551,8147.185578634065
2552,8064.856993612551
2553,8102.1081543686905
2554,8175.396562988768
2555,8117.174747096304
2556,7976.133521779169
2557,7996.0307764890995
2558,8046.856042699099
2559,8181.258450573718
2560,8211.152063762005
2561,8004.987551926855
2562,7908.6854841478125
2563,7857.867956002118
2564,7867.1007937824
2565,8022.5854039470705
2566,8055.300756921928
2567,8011.9367034106435
2568,8033.215939775678
2569,8032.607063910303
2570,8051.799621672483
2571,8015.374269767275
2572,7936.711186983446
2573,7937.0791226981455
2574,7806.678867950596
2575,7791.992882095452
2576,7710.742487352779
2577,7659.929262985219
2578,7264.965002982503
2579,6608.975234349375
2580,6587.348495059054
2581,6608.339987911084
2582,6682.970258630141
2583,6720.631208718483
2584,6818.649775114828
2585,6794.847594654423
2586,6748.765632888744
2587,6702.108666054127
2588,6595.13699523743
2589,6398.468619105095
2590,6524.882637806275
2591,6563.986213507527
2592,6546.6453973641865
2593,6435.909244897246
2594,6412.653550178988
2595,6455.159310481921
2596,6474.056533755511
2597,6420.302940879077
2598,6490.290557344669
2599,6494.695735587551
2600,6436.056006343079
2601,6459.929739694679
2602,6497.2269124181985
2603,6451.424067040358
2604,6519.123684074325
2605,6465.0183100941995
2606,6472.227720020284
2607,6539.109713133573
2608,6589.945902942092
2609,6612.3273557708835
2610,6614.289755986033
2611,6544.364374001555
2612,6526.236797459712
2613,6372.7760287118
2614,6378.323369255869
2615,6380.010683840203
2616,6319.9558764559915
