ticker,entry_date,exit_date,entry_price,exit_price,shares,entry_value,exit_value,entry_commission,exit_commission,net_pnl
DOC,2021-10-28,2021-11-09,35.68783316802978,33.983000000000004,42.06757872307719,1501.3007312521381,1429.5825277463323,1.5013007312521383,1.4295825277463323,-74.64908676480422
VTRS,2021-11-09,2021-11-22,14.727360267162322,13.023484733104706,101.45630394228556,1494.1835395327603,1321.3146254695866,1.4941835395327603,1.3213146254695867,-175.68441222817592
TSN,2021-09-30,2021-12-01,80.76036122131347,79.51022805023194,17.542245255134635,1416.7180634375454,1394.787920748854,1.4167180634375454,1.394787920748854,-24.741648672878
LOW,2021-08-19,2022-01-18,198.84937499999998,239.08039694976807,7.163932474056301,1424.543495008299,1712.7558196187144,1.4245434950082991,1.7127558196187145,285.07502529578846
GILD,2021-11-23,2022-01-20,69.90493774795532,69.03546469497681,21.587285848429847,1509.0578733818052,1490.2883100496513,1.5090578733818052,1.4902883100496513,-21.768909515585392
PDD,2022-01-20,2022-01-27,69.25461122131347,53.87305152511597,22.071756620779432,1528.570923743531,1189.07288168107,1.528570923743531,1.18907288168107,-342.21568586788567
PCG,2021-09-14,2022-02-11,9.80490019083023,11.424285305023194,148.2270843750117,1453.351767874761,1693.3885018318792,1.453351767874761,1.6933885018318793,236.8899936874118
PGR,2021-12-03,2022-02-25,96.17806225204467,102.58867938995363,15.438446020278882,1484.8398224132136,1583.8097890534957,1.4848398224132136,1.5838097890534957,95.90131702881536
LVS,2022-01-18,2022-03-02,42.601291831970215,42.388794847488406,36.35829919704059,1548.9105146072145,1541.1844856669559,1.5489105146072146,1.5411844856669559,-10.816123940532862
GLW,2022-01-27,2022-03-02,40.24011122131348,38.910535305023195,36.071040406464874,1451.502677824639,1403.5434912246697,1.4515026778246392,1.4035434912246696,-50.814232769018645
DDOG,2022-02-11,2022-03-08,176.50820816802977,129.9250104904175,8.249378775033675,1456.0830660805702,1071.8006238856776,1.4560830660805704,1.0718006238856777,-386.8103258848587
LHX,2022-02-25,2022-03-17,228.11399999999998,246.01692938995362,6.046501476805838,1379.2916378800867,1487.541726875592,1.3792916378800868,1.4875417268755922,105.38325563074977
SCHW,2022-03-17,2022-04-04,87.76386122131348,83.03846183013917,15.496246778108421,1360.0104516851336,1286.7844965943732,1.3600104516851337,1.2867844965943733,-75.87275003904006
CHRW,2022-03-02,2022-04-06,104.31213213729858,101.06944274520875,13.335144970894069,1391.0174042739347,1347.7756711348366,1.3910174042739347,1.3477756711348365,-45.98052621450688
BDX,2022-04-07,2022-04-25,212.09499291229247,200.1357371749878,6.542094515584661,1387.545489914476,1309.3069085449808,1.3875454899144761,1.3093069085449809,-80.93543376795469
KR,2022-03-02,2022-04-27,48.11404515266418,56.05196183013916,28.910838817652625,1391.0174042739347,1620.5092338843706,1.3910174042739347,1.6205092338843705,226.4803029722775
AMGN,2022-03-08,2022-04-29,233.97693061065672,236.38175,6.060069630664021,1417.9164914696237,1432.489864418215,1.4179164914696236,1.432489864418215,11.722966592703415
KO,2022-04-04,2022-05-03,62.63129847335815,63.688141220092774,21.970561112049936,1376.044770635955,1399.2641987889149,1.376044770635955,1.399264198788915,20.444119183535122
WM,2022-04-27,2022-05-13,165.08249999999998,157.41126049041748,8.233513570770116,1359.2090040466576,1296.047749439882,1.3592090040466576,1.2960477494398819,-65.81651136026221
MPC,2022-05-04,2022-06-14,94.10702755737304,104.64764694976807,13.994627122569467,1316.992760278805,1464.5047983162983,1.316992760278805,1.4645047983162984,144.73054047889832
IFF,2022-05-16,2022-06-14,131.34563877868652,119.67013835525513,10.082794329732915,1324.3310619128881,1206.6093924467198,1.324331061912888,1.2066093924467198,-120.25260992052813
CCEP,2022-04-26,2022-06-17,51.58578137397766,50.0649551525116,26.64992083108608,1374.7569896262196,1334.2270912263093,1.3747569896262197,1.3342270912263094,-43.23888248076264
CHRW,2022-04-29,2022-06-21,110.39516633605956,100.45974713516236,12.317479516824266,1359.7902001008213,1237.4108776027076,1.3597902001008213,1.2374108776027077,-124.97652357581728
BMY,2022-06-22,2022-07-08,76.50823622131347,74.74260877990723,16.981648779276778,1299.235996232287,1269.2527311472734,1.299235996232287,1.2692527311472734,-32.551753812393144
FICO,2022-07-08,2022-07-27,421.33055511474606,429.2252824401856,3.185393158389523,1342.103467682972,1367.251278092778,1.342103467682972,1.367251278092778,22.438455664030243
INCY,2022-06-22,2022-08-03,72.54625713729858,71.52421755981446,17.909069985146132,1299.2359962322873,1280.9322179115352,1.2992359962322875,1.2809322179115352,-20.88394653489604
WBD,2022-08-03,2022-08-08,16.198095534324644,14.692649809360505,79.23276877333886,1283.4199580395973,1164.139325012702,1.2834199580395973,1.1641393250127021,-121.72819230994742
MMM,2022-07-27,2022-08-23,116.79749767684936,117.83402836608887,11.398308766671587,1331.2939416953363,1343.1086385374192,1.3312939416953364,1.3431086385374191,9.140294261850158
VRTX,2022-06-23,2022-09-07,275.1375,279.75006964111327,4.743512767080215,1305.1182439525328,1326.9980269342002,1.3051182439525328,1.3269980269342003,19.24766671078055
CME,2022-06-22,2022-09-14,206.70330610656737,195.6321307296753,6.285511444903823,1299.2359962322873,1229.647996692295,1.2992359962322875,1.229647996692295,-72.11688353291697
CSGP,2022-09-07,2022-09-19,75.71784030532837,69.87504866027832,16.502662086454734,1249.5459324749766,1153.1243163151548,1.2495459324749765,1.1531243163151548,-98.8242864086119
IRM,2022-08-08,2022-09-21,52.75636454200745,50.98449332237244,24.435462954477867,1289.1261913791527,1245.829697831656,1.2891261913791527,1.2458296978316559,-45.831449436707544
LULU,2022-09-07,2022-09-23,329.36461221313476,302.34875,3.7938074891493936,1249.5459324749766,1147.0529520849577,1.2495459324749765,1.1470529520849577,-104.88957927457886
APA,2022-08-24,2022-09-26,39.06952423667907,32.97350667762757,32.538256446528244,1271.2541988569144,1072.9004162179574,1.2712541988569144,1.0729004162179574,-200.69793725403179
TSLA,2022-09-20,2022-09-26,307.0634586639404,271.6940715789795,4.139169476982488,1270.9876955984562,1124.5878081568073,1.2709876955984563,1.1245878081568073,-148.7954629454041
WYNN,2022-09-21,2022-10-12,67.53375,59.79008969497681,18.313224992556894,1236.760758341089,1094.9493649092676,1.2367607583410891,1.0949493649092676,-144.14310355507178
BIIB,2022-09-29,2022-12-16,269.4246535491943,280.41971755981444,4.220311877120385,1137.0560653627097,1183.4586645964287,1.1370560653627098,1.1834586645964287,44.082084503759916
AMGN,2022-10-12,2022-12-16,244.4821806106567,264.81753720092775,4.488348786745065,1097.3212987246288,1188.5934718046,1.0973212987246288,1.1885934718046,88.98625830944206
LLY,2022-09-29,2023-01-23,334.13698622131346,346.43668035888675,3.4029637910530144,1137.0560653627097,1178.9114791538987,1.1370560653627098,1.1789114791538986,39.53944624667247
ACGL,2022-09-30,2023-02-03,45.752864542007444,61.339313932418825,24.492959434996585,1120.623055262282,1502.3813279172552,1.120623055262282,1.5023813279172553,379.13526827179385
GOOG,2023-01-23,2023-02-10,99.17956225204468,95.69212786483766,12.648582038826975,1254.480829719934,1210.36972976832,1.2544808297199341,1.21036972976832,-46.57595051110229
SW,2023-02-03,2023-02-14,44.092034694671625,40.39978816986084,29.10497406998058,1283.2975264811018,1175.834787116508,1.283297526481102,1.175834787116508,-109.92187167819134
NKE,2022-12-22,2023-02-23,114.3471459159851,120.69962213516236,10.903418635581096,1246.7748017058627,1316.0385092961258,1.2467748017058629,1.3160385092961258,66.70089427926109
L,2022-12-28,2023-03-09,58.779374999999995,58.89053816986085,21.311472383847,1252.6750270522866,1255.044077876877,1.2526750270522866,1.255044077876877,-0.13866828033860656
EQT,2023-02-27,2023-03-16,34.767375,28.435775762557984,35.79112614834893,1244.3635044719529,1017.7484374438758,1.244363504471953,1.0177484374438759,-228.87717896999288
SMCI,2023-02-10,2023-04-26,8.604300381660462,9.459267748355867,144.25345099514527,1241.200023453367,1364.5320165874111,1.241200023453367,1.364532016587411,120.72626109400335
TRI,2023-02-14,2023-05-04,127.90400030136108,128.95936806488038,9.712513693713447,1242.2693544076983,1252.5196282627833,1.2422693544076984,1.2525196282627833,7.755484872414627
PODD,2023-03-15,2023-05-19,309.75480610656734,302.8185162200928,3.8468204148251384,1191.5711117209457,1164.8884501825103,1.1915711117209458,1.1648884501825103,-29.039121100339116
CHD,2023-03-16,2023-05-31,86.4932219467163,91.8840353050232,13.512477910812992,1168.7377509900496,1241.5809974154872,1.1687377509900496,1.2415809974154872,70.43292767703224
F,2023-05-31,2023-07-18,12.486239542007446,13.943024809360505,112.33665896920753,1402.6624332383246,1566.312823008331,1.4026624332383246,1.566312823008331,160.68141451375982
HUBB,2023-04-26,2023-07-26,259.92491093444823,321.19930535888676,4.704282403601752,1222.7601847666774,1511.012240248917,1.2227601847666774,1.511012240248917,285.5182830572239
TTWO,2023-05-19,2023-08-07,140.2700969467163,142.23884255981446,9.104122661097406,1277.03616828693,1294.959869837073,1.27703616828693,1.294959869837073,15.351705512018953
SMCI,2023-05-04,2023-08-10,13.2886405878067,26.528728816986085,92.83349111146269,1233.6308978915756,2462.754510830082,1.2336308978915755,2.462754510830082,1225.4272275297847
MU,2023-07-27,2023-08-11,70.51524335861205,64.86755152511597,23.407291710503006,1650.5708713321421,1518.3737010944737,1.650570871332142,1.5183737010944738,-135.36611481009504
DIS,2023-08-11,2023-08-25,91.36565969467162,83.0284646949768,16.646509736903052,1520.9193437259219,1382.1341459850428,1.5209193437259219,1.382134145985043,-141.6882512305899
GEN,2023-08-07,2023-09-14,20.240114542007444,19.080455152511597,82.11810819008986,1662.0799157403783,1566.8508805301049,1.6620799157403783,1.566850880530105,-98.45796600654398
LIN,2023-07-18,2023-09-22,377.0784596557617,370.6745553588867,4.316783383668567,1627.7660289813305,1600.1217613219767,1.6277660289813305,1.6001217613219767,-30.872155449657157
ADSK,2023-08-28,2023-09-22,217.33861072540282,204.44772805023194,6.805108396747695,1479.0128047849173,1391.2889508506225,1.4790128047849174,1.3912889508506225,-90.59415568993018
CPAY,2023-08-10,2023-09-27,262.75130511474606,262.52867366027834,5.794740540054444,1522.5756397006335,1521.285548185938,1.5225756397006336,1.5212855481859382,-4.3339527025818825
RSG,2023-09-14,2023-09-28,151.36563828277588,145.11740744018556,9.674247744850067,1464.3486848049356,1403.9017516667036,1.4643486848049356,1.4039017516667036,-63.315183574703724
PKG,2023-09-28,2023-10-23,152.31612549591063,144.75758683013916,9.310235812374426,1418.0990463941446,1347.7272690188622,1.4180990463941445,1.3477272690188622,-73.13760369069541
JBL,2023-09-29,2023-10-23,127.02347908401488,124.19787213516236,11.21949552652663,1425.139355346954,1393.4374708245805,1.425139355346954,1.3934374708245805,-34.52046134854527
HUM,2023-09-22,2023-11-02,493.97687599182126,484.2477452392578,2.894560238458238,1429.8458239637416,1401.6842689326102,1.4298458239637417,1.4016842689326101,-30.99308512402763
UNH,2023-09-22,2023-12-20,499.24949999999995,523.5880505981446,2.863990497664478,1429.8458239637416,1499.551201603754,1.4298458239637417,1.499551201603754,66.77598061444496
GRMN,2023-11-02,2024-01-04,114.51722908401489,123.87803244018555,12.421931202407528,1422.5251411719753,1538.804396461593,1.4225251411719753,1.538804396461593,113.31792575198415
MSTR,2023-10-24,2024-01-10,40.859420202255244,56.63966526794434,34.53924656503049,1411.2535888698817,1956.2913640503232,1.4112535888698818,1.9562913640503232,541.6702302275214
T,2023-10-23,2024-01-12,15.37768488550186,16.331830152511596,92.72397336655249,1425.8800437625111,1514.3521840885442,1.4258800437625112,1.514352184088544,85.53190809818193
DAL,2024-01-10,2024-01-16,42.25111454200744,38.120929389953616,36.83942853428836,1556.5069146643148,1404.353253921849,1.556506914664315,1.404353253921849,-155.11452091105207
KVUE,2023-12-20,2024-01-23,21.40069438934326,20.584701813697816,73.24399239179427,1567.472297032172,1507.7057430298364,1.5674722970321722,1.5077057430298364,-62.84173204239778
JBHT,2024-01-23,2024-02-21,208.00394389343262,200.21984732055665,7.319180935122303,1522.4185005750612,1465.4452893417167,1.5224185005750612,1.4654452893417167,-59.961075023261174
MELI,2024-01-16,2024-02-26,1659.4092460327147,1624.1975047607423,0.9132246102006794,1515.4133618716291,1483.2571331740448,1.5154133618716292,1.483257133174045,-35.154899192629955
CNC,2024-02-21,2024-03-15,79.63979847335816,75.43226622009277,19.2646257900964,1534.2309155879354,1453.1743812290167,1.5342309155879355,1.4531743812290168,-84.04393965573558
CRM,2024-01-12,2024-04-16,271.3656259918213,274.6426087799072,5.703894097151447,1547.8407922645567,1566.5323550459868,1.5478407922645567,1.5665323550459869,15.57718963411935
XYZ,2024-02-26,2024-04-16,77.55875664138793,72.33381774520875,19.76041669152236,1532.5933493102027,1429.3463795339592,1.5325933493102026,1.4293463795339592,-106.2089095050876
MPC,2024-01-04,2024-04-17,159.9099168319702,204.8775057296753,10.067293258584533,1609.860027703307,2062.561932267974,1.609860027703307,2.062561932267974,449.02948260469566
HAL,2024-03-15,2024-04-17,37.41870152664185,38.37080438995361,42.20458154250622,1579.2406397958578,1619.4237427273529,1.5792406397958578,1.619423742727353,36.984438548971866
GPC,2024-04-19,2024-05-22,161.0805,151.08442366027833,9.759560444560625,1572.0748761900477,1474.5175649440919,1.5720748761900478,1.4745175649440918,-100.60390368709
ELV,2024-04-19,2024-05-28,532.9563474426269,519.74,2.949725401965088,1572.0748761900477,1533.0902804173347,1.5720748761900478,1.5330902804173347,-42.08976092932039
UAL,2024-04-18,2024-05-29,49.24461122131348,49.455259542465214,31.465572290609515,1549.5098743071997,1556.1380442842953,1.5495098743071998,1.5561380442842954,3.522522058504137
UNH,2024-04-17,2024-05-30,478.83930610656734,482.0788473205567,3.2364141033395653,1549.7222835166258,1560.2067803899306,1.5497222835166258,1.5602067803899307,7.374567809398286
IR,2024-05-22,2024-06-04,95.44770152664184,89.87503816986084,16.64675524626494,1588.8945261325553,1496.127763162393,1.5888945261325553,1.496127763162393,-95.8517852594573
BBY,2024-05-31,2024-06-27,81.24059694671631,83.91801908493042,18.573489870981817,1508.9214045023516,1558.650477466814,1.5089214045023516,1.558650477466814,46.66150108249303
ASML,2024-05-29,2024-07-18,962.0307627868651,953.0232500000001,1.5823258176332535,1522.246113315069,1507.9932932797508,1.5222461133150689,1.5079932932797508,-17.283059441912883
ROST,2024-05-28,2024-07-19,141.35063877868652,144.9275,11.001337912677727,1555.0461413771784,1594.3964003396013,1.5550461413771783,1.5943964003396014,36.20081642070613
LHX,2024-06-04,2024-07-29,225.59273572540283,229.48520610046387,6.761082326422338,1525.2510584822862,1551.568371141234,1.5252510584822863,1.551568371141234,23.2404932293241
FDX,2024-06-27,2024-08-06,236.31470780181883,229.3775939178467,6.530593776839619,1543.275360146231,1497.9718873863349,1.543275360146231,1.4979718873863348,-48.34472000742858
CNC,2024-07-29,2024-09-05,73.42669438934325,73.22337213516236,21.058981923541868,1546.2914298506128,1542.0096701751636,1.5462914298506127,1.5420096701751635,-7.370060775475167
JNJ,2024-07-18,2024-09-26,155.67780610656737,160.15988549041748,10.008319973113629,1558.0732962268692,1602.931380845337,1.5580732962268693,1.602931380845337,41.69707994139549
KVUE,2024-08-07,2024-10-08,20.700345534324644,22.058964694976808,73.51280423221687,1521.7404488040522,1621.6163531872135,1.5217404488040522,1.6216163531872134,96.73254758117014
IP,2024-07-19,2024-10-10,45.72285076332092,47.07644847488404,33.820594646044135,1546.3740017278465,1592.1534812444356,1.5463740017278464,1.5921534812444356,42.64095203361694
HON,2024-10-10,2024-10-25,209.16614579772948,206.58594063568117,7.500356044587048,1568.820565956976,1549.4681085735324,1.568820565956976,1.5494681085735325,-22.47074605797411
APD,2024-10-08,2024-10-31,309.4146397705078,308.59562500000004,5.038008545774667,1558.8335993516084,1554.7073959386746,1.5588335993516085,1.5547073959386746,-7.239744408224169
WST,2024-10-25,2024-11-20,328.164,301.9489561004639,4.790969433215532,1572.2236930817419,1446.628219068661,1.572223693081742,1.4466282190686612,-128.61432592523124
HPQ,2024-09-26,2024-11-29,36.49823954200745,34.232875,43.481643780237675,1587.003450371353,1488.501676323404,1.587003450371353,1.488501676323404,-101.57727917464399
CMS,2024-11-29,2024-12-05,70.48522194671631,67.37629866027832,22.08703843722758,1556.8098063936402,1488.1428982676923,1.5568098063936402,1.4881428982676923,-71.71186083060911
EIX,2024-11-20,2024-12-09,85.77286835861206,83.71812213516236,18.16362534470407,1557.9462456064516,1520.6246050252657,1.5579462456064517,1.5206246050252659,-40.400211431817524
GRMN,2024-10-31,2024-12-19,204.60225,206.8965,7.536721315712741,1542.0301388177872,1559.3212616963613,1.5420301388177873,1.5593212616963612,14.18977147805981
FDS,2024-09-05,2025-01-07,431.7557785491943,466.6165811004639,3.637738063873657,1570.6144299258096,1697.428898303747,1.5706144299258096,1.697428898303747,123.54642504970775
AVGO,2024-12-09,2025-01-28,179.0394719467163,207.90598950958253,8.603178843298611,1540.308597167345,1788.6524103439033,1.540308597167345,1.7886524103439034,245.01485216904712
KLAC,2025-01-07,2025-01-28,69.51273582458495,69.69813520812988,23.19137727544958,1612.0960819566092,1616.3957490070356,1.6120960819566093,1.6163957490070358,1.0711752194627024
AMZN,2024-12-05,2025-02-21,218.13901377868652,223.16835877990724,7.0097010236482244,1529.089268182073,1564.34347298541,1.5290892681820731,1.56434347298541,32.16077206216937
WMT,2025-01-28,2025-02-21,97.27861835861205,96.48173377990723,16.33330887081551,1588.8817201773948,1575.8659582190194,1.5888817201773948,1.5758659582190193,-16.18050963677183
T,2025-01-28,2025-03-13,24.072029465675353,25.77710591506958,66.00530804612896,1588.8817201773948,1701.4258164618604,1.5888817201773948,1.7014258164618605,109.25378874782655
DRI,2024-12-20,2025-03-14,183.4616801147461,182.27881011962893,8.67495987534397,1591.522713658613,1581.2613639132232,1.591522713658613,1.5812613639132234,-13.434133822961485
BAX,2025-02-21,2025-03-21,33.52675332069397,33.203391220092776,47.710349500501195,1599.5731185473983,1584.145399712499,1.5995731185473983,1.584145399712499,-18.61143735315909
CVX,2025-02-21,2025-04-04,158.2090698852539,151.6841145095825,10.110502006664591,1599.5731185473983,1533.6025441282757,1.5995731185473983,1.5336025441282757,-69.10375008179835
LUV,2025-03-17,2025-04-04,31.715850763320923,27.986,49.781122514678906,1578.8506525061514,1393.1744946958038,1.5788506525061514,1.3931744946958038,-188.64818295754958
INTC,2025-03-17,2025-04-07,24.43221007633209,19.130429389953616,64.62168782821705,1578.8506525061514,1236.2406360573314,1.5788506525061514,1.2362406360573315,-345.42510773738354
PDD,2025-03-21,2025-04-07,127.53373622131348,98.50072805023194,12.533737554341705,1598.4743791225858,1234.5822742931914,1.5984743791225857,1.2345822742931913,-366.7251614828101
CCEP,2025-04-04,2025-04-07,89.41468774795531,82.33880725479126,16.274854701934693,1455.211051316833,1340.052124402334,1.455211051316833,1.340052124402334,-117.95419009021816
HUM,2025-04-09,2025-04-22,282.00091534423825,248.02591889953615,4.687857545864477,1321.980118937177,1162.7101754831615,1.321980118937177,1.1627101754831615,-161.75463374843594
CNC,2025-04-04,2025-04-28,64.29213213729858,57.92102576255799,22.63435669249805,1455.211051316833,1311.0051571051063,1.455211051316833,1.3110051571051062,-146.9721104201485
KDP,2025-04-04,2025-05-14,35.957968626022335,32.9835,40.469779215050394,1455.211051316833,1334.8349627396146,1.455211051316833,1.3348349627396148,-123.16613459127484
ROST,2025-04-10,2025-05-27,136.1180280532837,138.00097232055666,9.808626456941221,1335.1308912301058,1353.5999881870252,1.3351308912301059,1.3535999881870253,15.780366077502322
WM,2025-05-27,2025-06-26,236.92840255737303,229.75506011962892,5.381109269943269,1274.9376233143305,1236.3370838261083,1.2749376233143306,1.2363370838261083,-41.11181419536274
VRSN,2025-04-28,2025-07-30,275.0474586639404,276.90148854064944,4.68848747732268,1289.5565656153121,1298.2491614748446,1.289556565615312,1.2982491614748446,6.104790132442304
FIS,2025-04-22,2025-08-06,77.08852805328368,72.19388835525513,16.634649898279786,1282.3406753400939,1200.920057585167,1.2823406753400939,1.2009200575851668,-83.90387848785213
AXON,2025-08-06,2025-08-13,860.1898897705078,776.5914904785157,1.4847074155853996,1277.1303081538604,1153.0111447939705,1.2771303081538603,1.1530111447939706,-126.54930481283759
WM,2025-07-30,2025-08-19,235.11749999999998,224.34777671051026,5.633061183179502,1324.4312627362065,1263.7647525205978,1.3244312627362065,1.2637647525205977,-63.254706230865395
NEE,2025-08-19,2025-09-05,75.83790305328368,71.214375,16.506599755295984,1251.825911981493,1175.5071849485564,1.251825911981493,1.1755071849485565,-78.74606012986669
FOXA,2025-05-14,2025-09-11,54.97747576332092,57.071448474884036,23.501045164959486,1292.0281409692705,1341.2386882379078,1.2920281409692704,1.341238688237908,46.5772804394303
WYNN,2025-06-26,2025-10-09,92.90643061065673,121.75908969497681,13.799304073915078,1282.0440864185439,1680.1907024640848,1.2820440864185438,1.6801907024640848,395.18438125665807
PH,2025-08-13,2025-10-13,757.4485423278808,724.6874627990723,1.6825148186378265,1274.4183968222803,1219.2973950404876,1.2744183968222804,1.2192973950404875,-57.614717573655525
BKR,2025-09-05,2025-10-13,46.033003320693965,45.91702862739563,28.21826599905897,1298.9715324389072,1295.6989276942556,1.2989715324389073,1.2956989276942557,-5.867275204784619
ORCL,2025-09-11,2025-10-22,330.5051663360596,274.6825973205567,3.8991968794860843,1288.7047132315927,1071.0415263214472,1.2887047132315927,1.0710415263214472,-220.02293314969847
PSA,2025-10-13,2025-10-30,297.60872145080566,293.4532061004639,4.055064520402873,1206.8225673176235,1189.971684456463,1.2068225673176234,1.189971684456463,-19.247677112934525
PEP,2025-10-13,2025-11-04,148.7243188934326,144.62764694976806,8.11449382519858,1206.8225673176232,1173.5801481268932,1.2068225673176232,1.1735801481268933,-35.62282190617452
XYZ,2025-10-09,2025-11-05,81.13054133605957,72.84355725479126,15.45086485146453,1253.537029509613,1125.4959584436983,1.2535370295096129,1.1254959584436983,-130.42010405386782
TER,2025-10-30,2025-11-21,172.836375,155.25233683013917,6.953803334483359,1201.8701607950163,1079.5942175357554,1.2018701607950164,1.0795942175357554,-124.55740763759172
EXE,2025-11-04,2025-12-15,109.51472908401489,112.71361164474487,11.116596069186558,1217.4310068533907,1252.991692153791,1.2174310068533907,1.2529916921537911,33.090262601393306
CSCO,2025-10-09,2026-01-08,70.34515255737304,74.27284255981446,17.819806823039247,1253.537029509613,1323.5277066139015,1.2535370295096129,1.3235277066139015,67.4136123681651
BAC,2025-12-15,2026-01-15,55.437704847335816,52.69364122009278,22.145951910407586,1227.7207455724686,1166.9508444444457,1.2277207455724686,1.1669508444444456,-63.164572718039835
INTC,2026-01-08,2026-01-26,42.64130893135071,44.25785877990723,28.425670974493677,1212.1078176043138,1258.059331713249,1.2121078176043139,1.2580593317132491,43.48134695961767
HSIC,2025-11-05,2026-01-30,71.5257428627014,74.34280725479127,16.717633376800645,1195.7411461819574,1242.8357958877557,1.1957411461819574,1.2428357958877556,44.656072763728616
WMT,2025-11-21,2026-02-23,108.03399335861205,123.45823664474489,10.985201199811318,1186.775153463433,1356.2135693164412,1.186775153463433,1.3562135693164412,166.8954271302282
LUV,2026-01-30,2026-03-03,48.564270915985105,46.49674045753479,24.999739299556524,1214.0941121726628,1162.4063897175122,1.2140941121726627,1.1624063897175123,-54.06422295704078
FE,2026-01-15,2026-03-23,46.273125,48.865554389953616,26.860876997592857,1242.936718919239,1312.5716458877278,1.242936718919239,1.3125716458877277,67.07941860368169
AKAM,2026-03-24,2026-04-13,113.20657652664184,91.80407347488404,11.023006260659168,1247.8768018009641,1011.9568766676609,1.247876801800964,1.011956876667661,-238.17975881177176
DVN,2026-01-26,2026-04-14,39.28963545799255,46.60668606758118,30.967733848793802,1216.710973879245,1443.3034497151402,1.2167109738792452,1.4433034497151402,223.93246141230065
KMX,2026-04-13,2026-04-15,46.88343061065674,41.57919847488404,26.301879861853116,1233.1223594330204,1093.6110830385462,1.2331223594330205,1.0936110830385462,-141.83800983694573
CDW,2026-04-14,2026-05-07,132.28611122131346,109.45524713516237,9.493114196267904,1255.8071604041256,1039.0711604348216,1.2558071604041257,1.0390711604348217,-219.03087829014294
REG,2026-04-15,2026-05-11,79.47972244262695,77.80107633972169,15.152670814628307,1204.3300706111518,1178.8940987995697,1.2043300706111517,1.1788940987995697,-27.819195980992845
VRSN,2026-03-04,2026-06-09,233.6467637786865,283.3982385406494,5.296603778712747,1237.5343319141955,1501.04818113494,1.2375343319141956,1.50104818113494,260.7752667076952
GEN,2026-05-11,2026-06-12,22.691340305328367,23.958014313697817,54.831835125047895,1244.207830388119,1313.661890772216,1.244207830388119,1.3136618907722162,66.89619066293676
CPB,2026-06-10,2026-06-23,22.271130228996277,20.859565838813783,58.476045864086004,1302.3276327158185,1219.7849286953965,1.3023276327158184,1.2197849286953966,-85.06481658183316
TXN,2026-06-23,2026-06-29,314.0669586639404,280.1898215789795,3.9999650458229774,1256.2568567036915,1120.7494925112946,1.2562568567036916,1.1207494925112946,-137.88437054161182
DRI,2026-06-12,2026-07-14,213.35662499999998,197.7810648803711,5.999807612937104,1280.0987029455669,1186.6483387640578,1.2800987029455668,1.1866483387640578,-95.91711122321885
MAA,2026-06-29,2026-07-15,140.06000049591063,133.0634398803711,9.305029391916657,1303.26242124631,1238.1592190763881,1.30326242124631,1.2381592190763882,-67.64462381024441
MOH,2026-02-24,2026-07-24,157.80886072540284,198.23083683013917,8.100661535493774,1278.356168038365,1605.800915058651,1.278356168038365,1.6058009150586512,324.5605899371892
CI,2026-07-14,2026-08-03,304.65225,278.91046279907226,4.2654447223219005,1299.477331905992,1189.6771615466616,1.299477331905992,1.1896771615466617,-112.28932485278301
DOC,2026-05-07,2026-08-07,19.50975,21.0794551525116,64.1905071768659,1252.3407473938596,1353.1009172517188,1.2523407473938597,1.3531009172517188,98.15472819321349
JBL,2026-08-07,2026-08-20,347.4936673278808,320.0099284210205,3.506465985739306,1218.474724745024,1122.1039291071784,1.218474724745024,1.1221039291071784,-98.7113742916979
NTAP,2026-07-15,2026-09-03,175.50770816802978,161.86902194976807,7.347605382286428,1289.5613811681712,1189.349696903556,1.2895613811681712,1.189349696903556,-102.69059534268695
DGX,2026-07-24,2026-09-15,228.11399999999998,246.95646183013918,5.232696444510864,1193.6513167431513,1292.2481997675523,1.1936513167431513,1.2922481997675523,96.1109835078903
AMZN,2026-08-03,2026-09-15,278.4291535491943,248.29578816986086,4.342796417007858,1209.161130423972,1078.2980592222139,1.209161130423972,1.0782980592222138,-133.15053039140435
MRNA,2026-08-20,2026-09-15,150.21506938934326,143.69811927032472,7.995047155182724,1200.9765631868443,1148.8732396773175,1.2009765631868443,1.1488732396773176,-54.45317331239107
ULTA,2026-09-03,2026-09-15,559.5496545410156,544.0478473205567,2.042875101429644,1143.0900572753994,1111.4218012775616,1.1430900572753995,1.1114218012775616,-33.92276785639092
