date,rsi_ob,rsi_os,equity,actual_date,running_max,drawdown,daily_return
1451,60,45,8116.219772377949,2020-10-07,8116.219772377949,0.0,0.015527854473218472
1452,60,45,8149.651294050719,2020-10-08,8149.651294050719,0.0,0.004119100099599038
1453,60,45,8154.802377907607,2020-10-09,8154.802377907607,0.0,0.000632061872469114
1454,60,45,8262.540330955484,2020-10-12,8262.540330955484,0.0,0.01321159582478093
1455,60,45,8123.879510166256,2020-10-13,8262.540330955484,-0.016781863111728135,-0.016781863111728135
1456,60,45,8018.268854562082,2020-10-14,8262.540330955484,-0.029563725756138526,-0.013000027323400443
1457,60,45,8124.224073528182,2020-10-15,8262.540330955484,-0.016740161244248597,0.013214226273519758
1458,60,45,8130.931998974915,2020-10-16,8262.540330955484,-0.015928313413188566,0.0008256696745465586
1459,60,45,8060.430382045053,2020-10-19,8262.540330955484,-0.024460993933455133,-0.008670791606515738
1460,60,45,8158.941167381656,2020-10-20,8262.540330955484,-0.012538415478069775,0.012221529207179671
1461,60,45,8231.553148788427,2020-10-21,8262.540330955484,-0.0037503214418166397,0.008899681946116234
1462,60,45,8364.777469506933,2020-10-22,8364.777469506933,0.0,0.016184590964843037
1463,60,45,8397.480487426168,2020-10-23,8397.480487426168,0.0,0.003909610033076438
1464,60,45,8256.425921869613,2020-10-26,8397.480487426168,-0.016797248385126973,-0.016797248385126973
1465,60,45,8100.745808611335,2020-10-27,8397.480487426168,-0.03533615579805682,-0.018855630115436894
1466,60,45,7861.936720461844,2020-10-28,8397.480487426168,-0.06377433895395312,-0.029479889110411217
1467,60,45,7960.756988768155,2020-10-29,8397.480487426168,-0.05200649162709392,0.012569456079329244
1468,60,45,8001.940179057656,2020-10-30,8397.480487426168,-0.04710225989340111,0.005173275650494746
1469,60,45,8137.231775004036,2020-11-02,8397.480487426168,-0.0309912851612828,0.01690734908272118
1470,60,45,8149.810016676969,2020-11-03,8397.480487426168,-0.029493426167532588,0.001545764213275902
1471,60,45,8068.848193697557,2020-11-04,8397.480487426168,-0.039134630228755296,-0.009934197584206217
1472,60,45,8124.946779666519,2020-11-05,8397.480487426168,-0.0324542234028079,0.0069524899492818815
1473,60,45,8042.2493896123215,2020-11-06,8397.480487426168,-0.04230210458312422,-0.010178206983602167
1474,60,45,8529.919451973785,2020-11-09,8529.919451973785,0.0,0.060638515263075066
1475,60,45,8674.414920675554,2020-11-10,8674.414920675554,0.0,0.016939839762300846
1476,60,45,8664.035048386913,2020-11-11,8674.414920675554,-0.0011966077693493782,-0.0011966077693493782
1477,60,45,8601.960267940167,2020-11-12,8674.414920675554,-0.008352684693775814,-0.007164650200521039
1478,60,45,8721.76634763658,2020-11-13,8721.76634763658,0.0,0.013927764830876432
1479,60,45,8881.906640237577,2020-11-16,8881.906640237577,0.0,0.01836099320000617
1480,60,45,8878.058703036068,2020-11-17,8881.906640237577,-0.000433233241168951,-0.000433233241168951
1481,60,45,8818.125509105645,2020-11-18,8881.906640237577,-0.007181017963303726,-0.006750709353828377
1482,60,45,8827.559271595766,2020-11-19,8881.906640237577,-0.006118885374858829,0.0010698149488097553
1483,60,45,8844.949016541861,2020-11-20,8881.906640237577,-0.004161001144538878,0.0019699380554769608
1484,60,45,8892.672038529772,2020-11-23,8892.672038529772,0.0,0.005395511257177299
1485,60,45,8973.514971232473,2020-11-24,8973.514971232473,0.0,0.009090960776741541
1486,60,45,8991.543752882819,2020-11-25,8991.543752882819,0.0,0.0020091103328119253
1487,60,45,8986.786969864352,2020-11-27,8991.543752882819,-0.0005290285127003136,-0.0005290285127003136
1488,60,45,8989.930024950429,2020-11-30,8991.543752882819,-0.0001794717321897954,0.000349741803896908
1489,60,45,8995.97448935917,2020-12-01,8995.97448935917,0.0,0.0006723594501811814
1490,60,45,8983.764737659982,2020-12-02,8995.97448935917,-0.0013572461453321694,-0.0013572461453321694
1491,60,45,8971.433978616671,2020-12-03,8995.97448935917,-0.0027279435675954256,-0.0013725603244728601
1492,60,45,8973.005598390917,2020-12-04,8995.97448935917,-0.0025532410074553535,0.0001751804425014214
1493,60,45,8975.499102450296,2020-12-07,8995.97448935917,-0.0022760610240829537,0.0002778895022450545
1494,60,45,8999.226311948638,2020-12-08,8999.226311948638,0.0,0.0026435532138668894
1495,60,45,8997.52372385169,2020-12-09,8999.226311948638,-0.00018919271923278913,-0.00018919271923278913
1496,60,45,8989.362142183274,2020-12-10,8999.226311948638,-0.001096113090551687,-0.0009070919865183935
1497,60,45,9007.794216367476,2020-12-11,9007.794216367476,0.0,0.0020504318207081873
1498,60,45,9025.188417843989,2020-12-14,9025.188417843989,0.0,0.0019310167460204752
1499,60,45,9022.837075401229,2020-12-15,9025.188417843989,-0.00026053111956214625,-0.00026053111956214625
1500,60,45,9064.021631126703,2020-12-16,9064.021631126703,0.0,0.004564479595642323
1501,60,45,9146.755669123631,2020-12-17,9146.755669123631,0.0,0.009127740572993703
1502,60,45,9180.807864626244,2020-12-18,9180.807864626244,0.0,0.003722871445835274
1503,60,45,9119.41909815982,2020-12-21,9180.807864626244,-0.006686641020225981,-0.006686641020225981
1504,60,45,9123.210756476565,2020-12-22,9180.807864626244,-0.006273642690160397,0.0004157784915828078
1505,60,45,9106.652961418607,2020-12-23,9180.807864626244,-0.00807716535419023,-0.0018149087530618946
1506,60,45,9126.806203890215,2020-12-24,9180.807864626244,-0.005882016216034458,0.0022130240997422224
1507,60,45,9190.890567661663,2020-12-28,9190.890567661663,0.0,0.007021554127459417
1508,60,45,9152.286927270796,2020-12-29,9190.890567661663,-0.004200206727158262,-0.004200206727158262
1509,60,45,9178.814615496083,2020-12-30,9190.890567661663,-0.0013139044662406896,0.0028984764612485225
1510,60,45,9224.554342777968,2020-12-31,9224.554342777968,0.0,0.0049831845611811865
1511,60,45,9131.229648713035,2021-01-04,9224.554342777968,-0.010116986750476342,-0.010116986750476342
1512,60,45,9077.305638903412,2021-01-05,9224.554342777968,-0.015962690272385838,-0.0059054488698817575
1513,60,45,9137.210340806112,2021-01-06,9224.554342777968,-0.009468641923090715,0.006599392406262172
1514,60,45,9134.10867191867,2021-01-07,9224.554342777968,-0.009804882436419304,-0.0003394546882203864
1515,60,45,9066.019539826577,2021-01-08,9224.554342777968,-0.017186174752768513,-0.007454381652084119
1516,60,45,9068.237295019791,2021-01-11,9224.554342777968,-0.016945756071192752,0.00024462281197079605
1517,60,45,9192.69214950865,2021-01-12,9224.554342777968,-0.003454063154201492,0.013724260894364626
1518,60,45,9188.886438661186,2021-01-13,9224.554342777968,-0.003866626266309292,-0.0004139930703180861
1519,60,45,9189.773969136268,2021-01-14,9224.554342777968,-0.0037704123526499655,9.658738096351982e-05
1520,60,45,9231.944518837108,2021-01-15,9231.944518837108,0.0,0.0045888560308957604
1521,60,45,9214.15738273339,2021-01-19,9231.944518837108,-0.0019266944322969826,-0.0019266944322969826
1522,60,45,9210.526688546232,2021-01-20,9231.944518837108,-0.0023199695629859685,-0.00039403431440865333
1523,60,45,9166.158111967045,2021-01-21,9231.944518837108,-0.00712595344738387,-0.004817159547929162
1524,60,45,9233.073837155414,2021-01-22,9233.073837155414,0.0,0.007300302304517947
1525,60,45,9257.089187653766,2021-01-25,9257.089187653766,0.0,0.0026010135867982065
1526,60,45,9359.449459343885,2021-01-26,9359.449459343885,0.0,0.0110575008639473
1527,60,45,9353.896256446747,2021-01-27,9359.449459343885,-0.0005933258063158808,-0.0005933258063158808
1528,60,45,9318.320075561383,2021-01-28,9359.449459343885,-0.0043944234071845445,-0.0038033542290834
1529,60,45,9283.377355668346,2021-01-29,9359.449459343885,-0.008127839570691076,-0.003749894788941499
1530,60,45,9280.167766368406,2021-02-01,9359.449459343885,-0.008470764580744583,-0.0003457350893940614
1531,60,45,9334.546739353307,2021-02-02,9359.449459343885,-0.0026607035059862394,0.005859697190170765
1532,60,45,9160.952790506932,2021-02-03,9359.449459343885,-0.02120815649458807,-0.01859693391587236
1533,60,45,9200.57589093844,2021-02-04,9359.449459343885,-0.016974670261917457,0.0043252160924318606
1534,60,45,9223.801938564862,2021-02-05,9359.449459343885,-0.01449310895563416,0.002524412373935858
1535,60,45,9150.3875245716,2021-02-08,9359.449459343885,-0.02233699061899097,-0.007959235734053882
1536,60,45,9183.190682532128,2021-02-09,9359.449459343885,-0.018832173577879807,0.0035848927569941402
1537,60,45,9236.05871902674,2021-02-10,9359.449459343885,-0.013183546837144289,0.005757044400175104
1538,60,45,9156.092649402935,2021-02-11,9359.449459343885,-0.02172743288206236,-0.008658029583448856
1539,60,45,9136.650308267586,2021-02-12,9359.449459343885,-0.023804728263570052,-0.00212343211016075
1540,60,45,9073.607437006554,2021-02-16,9359.449459343885,-0.030540473943364677,-0.0068999982634757595
1541,60,45,9065.554014280986,2021-02-17,9359.449459343885,-0.03140093296507862,-0.0008875656988115432
1542,60,45,9098.319302039436,2021-02-18,9359.449459343885,-0.02790016212371904,0.0036142620414409965
1543,60,45,8988.660853901696,2021-02-19,9359.449459343885,-0.039616497428918374,-0.012052604936953482
1544,60,45,8966.718341686723,2021-02-22,9359.449459343885,-0.04196092081731195,-0.0024411325081253876
1545,60,45,9013.617422445228,2021-02-23,9359.449459343885,-0.03695004053399742,0.005230350611155954
1546,60,45,9124.923577245863,2021-02-24,9359.449459343885,-0.02505765783732994,0.012348666421482024
1547,60,45,9045.9986273354,2021-02-25,9359.449459343885,-0.03349030660083907,-0.00864938201863652
1548,60,45,8915.327316722782,2021-02-26,9359.449459343885,-0.04745173789872004,-0.01444520566449714
1549,60,45,8985.344428326363,2021-03-01,9359.449459343885,-0.03997083724235928,0.0078535660123491
1550,60,45,9006.101847888676,2021-03-02,9359.449459343885,-0.03775303376444317,0.002310141778970154
1551,60,45,9026.89717027139,2021-03-03,9359.449459343885,-0.0355311806017069,0.002309025895325556
1552,60,45,8993.934453297452,2021-03-04,9359.449459343885,-0.03905304554869149,-0.003651610996799115
1553,60,45,9125.019919737677,2021-03-05,9359.449459343885,-0.025047364230613822,0.014574874558060058
1554,60,45,9177.002739039292,2021-03-08,9359.449459343885,-0.019493317539361232,0.005696734884838461
1555,60,45,9099.474621799276,2021-03-09,9359.449459343885,-0.02777672326496361,-0.008448086967459245
1556,60,45,9171.99865151472,2021-03-10,9359.449459343885,-0.020027973722538395,0.007970133741754815
1557,60,45,9175.7737384204,2021-03-11,9359.449459343885,-0.019624628747806905,0.00041158825345632977
1558,60,45,9198.78649162642,2021-03-12,9359.449459343885,-0.017165856647376687,0.002507990482553346
1559,60,45,9295.13913379517,2021-03-15,9359.449459343885,-0.006871165427845938,0.01047449489739316
1560,60,45,9266.100121825772,2021-03-16,9359.449459343885,-0.009973806464109836,-0.0031241072942973513
1561,60,45,9218.904832219232,2021-03-17,9359.449459343885,-0.015016334853364843,-0.0050933282595742035
1562,60,45,9293.443294725754,2021-03-18,9359.449459343885,-0.007052355472920935,0.008085392339230557
1563,60,45,9296.488980059194,2021-03-19,9359.449459343885,-0.006726942600436381,0.00032772409933023994
1564,60,45,9300.075119573165,2021-03-22,9359.449459343885,-0.006343785500272592,0.0003857520319405783
1565,60,45,9353.615124876262,2021-03-23,9359.449459343885,-0.0006233629972539623,0.0057569433165560735
1566,60,45,9286.095524716497,2021-03-24,9359.449459343885,-0.007837419812567803,-0.0072185565963895915
1567,60,45,9296.767200090126,2021-03-25,9359.449459343885,-0.006697216489713664,0.0011492101653729492
1568,60,45,9468.61752897695,2021-03-26,9468.61752897695,0.0,0.018484955596732577
1569,60,45,9451.387826882234,2021-03-29,9468.61752897695,-0.0018196639627684474,-0.0018196639627684474
1570,60,45,9397.964702501666,2021-03-30,9468.61752897695,-0.0074617890372131734,-0.005652410562247634
1571,60,45,9405.136618555469,2021-03-31,9468.61752897695,-0.006704348362071899,0.0007631350277250704
1572,60,45,9460.821540692552,2021-04-01,9468.61752897695,-0.000823350215650831,0.005920692531698135
1573,60,45,9586.693699246862,2021-04-05,9586.693699246862,0.0,0.013304569588688864
1574,60,45,9550.134930496824,2021-04-06,9586.693699246862,-0.0038134908548198565,-0.0038134908548198565
1575,60,45,9546.752071301118,2021-04-07,9586.693699246862,-0.00416636112499158,-0.0003542210890553621
1576,60,45,9616.693188723251,2021-04-08,9616.693188723251,0.0,0.007326168826818691
1577,60,45,9666.445304128843,2021-04-09,9666.445304128843,0.0,0.005173515929980166
1578,60,45,9775.328013412847,2021-04-12,9775.328013412847,0.0,0.011263986487100475
1579,60,45,9735.428105266164,2021-04-13,9775.328013412847,-0.004081695068639646,-0.004081695068639646
1580,60,45,9701.25241298716,2021-04-14,9775.328013412847,-0.007577812255920913,-0.0035104457564139047
1581,60,45,9903.365509549116,2021-04-15,9903.365509549116,0.0,0.020833711768120322
1582,60,45,9967.70819008082,2021-04-16,9967.70819008082,0.0,0.006497051983960889
1583,60,45,9931.71491346605,2021-04-19,9967.70819008082,-0.0036109881959213164,-0.0036109881959213164
1584,60,45,9915.557023791758,2021-04-20,9967.70819008082,-0.005232011741772236,-0.0016268982562501755
1585,60,45,9978.450843159231,2021-04-21,9978.450843159231,0.0,0.00634294364064103
1586,60,45,10053.551398067775,2021-04-22,10053.551398067775,0.0,0.007526273976689479
1587,60,45,10072.231981894409,2021-04-23,10072.231981894409,0.0,0.0018581079547894674
1588,60,45,10071.718119107012,2021-04-26,10072.231981894409,-5.101776729532492e-05,-5.101776729532492e-05
1589,60,45,10181.137013831809,2021-04-27,10181.137013831809,0.0,0.010863975086556454
1590,60,45,10153.101429966246,2021-04-28,10181.137013831809,-0.0027536790662452404,-0.0027536790662452404
1591,60,45,10150.510076087508,2021-04-29,10181.137013831809,-0.003008204064309461,-0.00025522781355158397
1592,60,45,10096.559335748174,2021-04-30,10181.137013831809,-0.008307292001741073,-0.005315076772982152
1593,60,45,10013.111141612368,2021-05-03,10181.137013831809,-0.01650364512246183,-0.008265012997085819
1594,60,45,10015.52150194933,2021-05-04,10181.137013831809,-0.016266897465133656,0.0002407204217422798
1595,60,45,10255.566813092171,2021-05-05,10255.566813092171,0.0,0.023967330218014338
1596,60,45,10264.01976266387,2021-05-06,10264.01976266387,0.0,0.0008242303644208082
1597,60,45,10318.793984726288,2021-05-07,10318.793984726288,0.0,0.0053365273381160705
1598,60,45,10095.46635792456,2021-05-10,10318.793984726288,-0.021642803134968358,-0.021642803134968358
1599,60,45,9927.96882530228,2021-05-11,10318.793984726288,-0.037875081138600275,-0.016591361575961416
1600,60,45,9918.289905357564,2021-05-12,10318.793984726288,-0.03881307059347672,-0.0009749144175441593
1601,60,45,9844.407199019846,2021-05-13,10318.793984726288,-0.04597308429731428,-0.007449137607664413
1602,60,45,9967.041777499886,2021-05-14,10318.793984726288,-0.03408849985250795,0.012457284222482157
1603,60,45,10103.343358397118,2021-05-17,10318.793984726288,-0.020879438687125274,0.013675229214442197
1604,60,45,10039.300746129062,2021-05-18,10318.793984726288,-0.02708584346299847,-0.006338754409928038
1605,60,45,9922.253946156296,2021-05-19,10318.793984726288,-0.03842891321960151,-0.011658859808328481
1606,60,45,9934.74585232536,2021-05-20,10318.793984726288,-0.037218315722688966,0.001258978679325562
1607,60,45,9920.081605522397,2021-05-21,10318.793984726288,-0.038639435945136524,-0.0014760565615810073
1608,60,45,9992.826010985757,2021-05-24,10318.793984726288,-0.031589735605054625,0.00733304506515986
1609,60,45,9877.96375490365,2021-05-25,10318.793984726288,-0.04272110001179852,-0.01149447172960183
1610,60,45,9926.257985301922,2021-05-26,10318.793984726288,-0.03804087958393121,0.004889087629451616
1611,60,45,9968.632563103356,2021-05-27,10318.793984726288,-0.03393433594480466,0.004268937787450078
1612,60,45,10023.20400560917,2021-05-28,10318.793984726288,-0.028645787439369852,0.005474315776047067
1613,60,45,10207.407565151954,2021-06-01,10318.793984726288,-0.010794519179199269,0.018377712300348348
1614,60,45,10230.51827755702,2021-06-02,10318.793984726288,-0.008554847330020654,0.0022641118479451716
1615,60,45,10099.824852188482,2021-06-03,10318.793984726288,-0.021220419058847417,-0.012774858694621916
1616,60,45,10124.265923233992,2021-06-04,10318.793984726288,-0.018851821422177117,0.0024199499895500853
1617,60,45,10018.235978871491,2021-06-07,10318.793984726288,-0.029127241642742163,-0.01047285256693764
1618,60,45,10083.90917774086,2021-06-08,10318.793984726288,-0.022762815822575888,0.006555365536195623
1619,60,45,10021.886650463108,2021-06-09,10318.793984726288,-0.028773453051069486,-0.006150643186539129
1620,60,45,9995.430407259237,2021-06-10,10318.793984726288,-0.03133734212987371,-0.0026398465804488014
1621,60,45,10016.965623425063,2021-06-11,10318.793984726288,-0.029250352487702136,0.002154506138143608
1622,60,45,9982.262222816596,2021-06-14,10318.793984726288,-0.03261347812620552,-0.003464462384428213
1623,60,45,9955.996554428806,2021-06-15,10318.793984726288,-0.03515889849477449,-0.0026312340631319264
1624,60,45,9897.893430039512,2021-06-16,10318.793984726288,-0.04078970423382677,-0.005835992818162161
1625,60,45,9972.189260701329,2021-06-17,10318.793984726288,-0.03358965442453821,0.007506226571033059
1626,60,45,9825.024642055325,2021-06-18,10318.793984726288,-0.04785145855240758,-0.014757503573057384
1627,60,45,9785.949045009416,2021-06-21,10318.793984726288,-0.0516382961522035,-0.003977150029593646
1628,60,45,9843.34461573346,2021-06-22,10318.793984726288,-0.04607605982797802,0.005865100100159948
1629,60,45,9793.029632774134,2021-06-23,10318.793984726288,-0.05095211249787346,-0.005111573852540241
1630,60,45,9977.04571491328,2021-06-24,10318.793984726288,-0.03311901277599483,0.018790516218117226
1631,60,45,10008.859942327215,2021-06-25,10318.793984726288,-0.03003587850070777,0.003188742271309941
1632,60,45,9977.749047084286,2021-06-28,10318.793984726288,-0.03305085246849693,-0.003108335556916142
1633,60,45,10053.19786094553,2021-06-29,10318.793984726288,-0.025739066423255408,0.007561706904553933
1634,60,45,10005.907726207335,2021-06-30,10318.793984726288,-0.030321979388490683,-0.0047039892571800745
1635,60,45,9845.743319757812,2021-07-01,10318.793984726288,-0.04584360010178301,-0.016006984156971882
1636,60,45,9847.779924547003,2021-07-02,10318.793984726288,-0.04564623161160808,0.00020685129837838545
1637,60,45,9737.533637456338,2021-07-06,10318.793984726288,-0.05633025992478602,-0.011195039687662112
1638,60,45,9659.797347469816,2021-07-07,10318.793984726288,-0.06386372653935224,-0.007983160097902231
1639,60,45,9552.799566196743,2021-07-08,10318.793984726288,-0.07423294036719374,-0.011076607243846404
1640,60,45,9639.187226723046,2021-07-09,10318.793984726288,-0.06586106467569608,0.009043177335363861
1641,60,45,9678.907893573269,2021-07-12,10318.793984726288,-0.062011713006400626,0.004120748556486475
1642,60,45,9677.175495717967,2021-07-13,10318.793984726288,-0.06217960063531003,-0.00017898691405582312
1643,60,45,9682.945060016606,2021-07-14,10318.793984726288,-0.061620468986090415,0.0005962033344535378
1644,60,45,9652.883490117363,2021-07-15,10318.793984726288,-0.06453375225773428,-0.0031045895347867614
1645,60,45,9542.04408161166,2021-07-16,10318.793984726288,-0.07527526029343734,-0.011482518008135045
1646,60,45,9363.398453020094,2021-07-19,10318.793984726288,-0.09258790640847703,-0.018721945430521747
1647,60,45,9369.139970441334,2021-07-20,10318.793984726288,-0.09203149279757072,0.0006131873432544399
1648,60,45,9334.261237381446,2021-07-21,10318.793984726288,-0.09541161000036735,-0.003722725156196538
1649,60,45,9290.628705878316,2021-07-22,10318.793984726288,-0.09964006262455138,-0.004674449363854527
1650,60,45,9351.77399993432,2021-07-23,10318.793984726288,-0.09371443855002204,0.0065813946495694164
1651,60,45,9372.26201589858,2021-07-26,10318.793984726288,-0.0917289336553041,0.0021908159846895092
1652,60,45,9448.637695529102,2021-07-27,10318.793984726288,-0.08432732453862124,0.008149119124173376
1653,60,45,9343.044759485394,2021-07-28,10318.793984726288,-0.09456039404267413,-0.011175466712378235
1654,60,45,9354.417423413412,2021-07-29,10318.793984726288,-0.09345826292688186,0.0012172331633615308
1655,60,45,9336.02466214406,2021-07-30,10318.793984726288,-0.09524071553680657,-0.0019662113028349193
1656,60,45,9370.300750238432,2021-08-02,10318.793984726288,-0.0919190009890497,0.0036713793434324238
1657,60,45,9420.653152773071,2021-08-03,10318.793984726288,-0.08703932196753128,0.005373616480064181
1658,60,45,9363.120244747388,2021-08-04,10318.793984726288,-0.0926148677251889,-0.006107103944140824
1659,60,45,9420.207974193094,2021-08-05,10318.793984726288,-0.08708246446854806,0.006097083873052966
1660,60,45,9413.498844589025,2021-08-06,10318.793984726288,-0.08773264990824181,-0.0007122061022908355
1661,60,45,9398.81499361555,2021-08-09,10318.793984726288,-0.08915566998163504,-0.001559871756070308
1662,60,45,9492.402401887064,2021-08-10,10318.793984726288,-0.08008606277656427,0.009957362532945657
1663,60,45,9572.78454259764,2021-08-11,10318.793984726288,-0.07229618531321391,0.008468050268770178
1664,60,45,9552.945299069412,2021-08-12,10318.793984726288,-0.07421881731435598,-0.0020724631835121743
1665,60,45,9556.74111206145,2021-08-13,10318.793984726288,-0.07385096298974625,0.00039734478458797184
1666,60,45,9588.15097743892,2021-08-16,10318.793984726288,-0.0708070156617967,0.003286671157998411
1667,60,45,9528.797299172573,2021-08-17,10318.793984726288,-0.07655901326483072,-0.00619031535965664
1668,60,45,9449.802995065798,2021-08-18,10318.793984726288,-0.08421439471964998,-0.008290060290571444
1669,60,45,9451.162207742227,2021-08-19,10318.793984726288,-0.08408267267166247,0.0001438350277924716
1670,60,45,9614.5888139954,2021-08-20,10318.793984726288,-0.06824491038131397,0.01729169414945564
1671,60,45,9668.48069511788,2021-08-23,10318.793984726288,-0.06302221854327072,0.005605219543453721
1672,60,45,9666.965829385335,2021-08-24,10318.793984726288,-0.06316902501452959,-0.0001566808457619251
1673,60,45,9703.127240390724,2021-08-25,10318.793984726288,-0.0596646027866109,0.0037407198539449737
1674,60,45,9673.416615633168,2021-08-26,10318.793984726288,-0.0625438757715675,-0.003061963841294424
1675,60,45,9758.742295961714,2021-08-27,10318.793984726288,-0.054274917165082814,0.00882063532657651
1676,60,45,9712.396608237528,2021-08-30,10318.793984726288,-0.05876630325078103,-0.004749145568006652
1677,60,45,9725.263962316933,2021-08-31,10318.793984726288,-0.057519320890395575,0.001324838204042278
1678,60,45,9607.854938567776,2021-09-01,10318.793984726288,-0.06889749395237776,-0.01207257964453079
1679,60,45,9726.620882773892,2021-09-02,10318.793984726288,-0.0573878209826576,0.012361338193124238
1680,60,45,9788.10492474058,2021-09-03,10318.793984726288,-0.05142936866180525,0.006321212958508404
1681,60,45,9925.57751383562,2021-09-07,10318.793984726288,-0.03810682444796365,0.014044862631944266
1682,60,45,9899.634440302776,2021-09-08,10318.793984726288,-0.040620981971725034,-0.0026137596020665566
1683,60,45,9869.843414539191,2021-09-09,10318.793984726288,-0.043508046662393496,-0.0030093056408528884
1684,60,45,9786.270846993191,2021-09-10,10318.793984726288,-0.0516071101449771,-0.008467466406092083
1685,60,45,9896.457770930092,2021-09-13,10318.793984726288,-0.040928834747677945,0.011259337255187019
1686,60,45,9776.413616375616,2021-09-14,10318.793984726288,-0.05256237978522438,-0.01213001230673616
1687,60,45,9869.288188089044,2021-09-15,10318.793984726288,-0.04356185396303047,0.009499861130861209
1688,60,45,9772.278534468149,2021-09-16,10318.793984726288,-0.05296311284701316,-0.00982944785602402
1689,60,45,9653.139319275411,2021-09-17,10318.793984726288,-0.06450895971333159,-0.012191549265866408
1690,60,45,9515.650188708085,2021-09-20,10318.793984726288,-0.07783310697034973,-0.014242944809963243
1691,60,45,9450.621847631512,2021-09-21,10318.793984726288,-0.08413503926716925,-0.006833830561966292
1692,60,45,9486.28600735202,2021-09-22,10318.793984726288,-0.08067880593473731,0.0037737368286985262
1693,60,45,9614.73837453913,2021-09-23,10318.793984726288,-0.06823041638676852,0.013540849083356399
1694,60,45,9631.669395706283,2021-09-24,10318.793984726288,-0.0665896218140487,0.0017609445527906331
1695,60,45,9882.05361411544,2021-09-27,10318.793984726288,-0.04232474950631859,0.025995931558944196
1696,60,45,9753.177640808695,2021-09-28,10318.793984726288,-0.05481419095630835,-0.013041416120497473
1697,60,45,9733.784206705615,2021-09-29,10318.793984726288,-0.05669361932088135,-0.0019884221140333835
1698,60,45,9536.088102656096,2021-09-30,10318.793984726288,-0.0758524574895807,-0.02031030274056478
1699,60,45,9605.013192075388,2021-10-01,10318.793984726288,-0.0691728891678065,0.00722781592171895
1700,60,45,9548.70240809981,2021-10-04,10318.793984726288,-0.07462999821164706,-0.0058626451468111185
1701,60,45,9649.765285756745,2021-10-05,10318.793984726288,-0.06483593915721442,0.010583938354933542
1702,60,45,9754.243953048745,2021-10-06,10318.793984726288,-0.054710854050694424,0.010827068244469329
1703,60,45,9845.312792992096,2021-10-07,10318.793984726288,-0.04588532268742174,0.00933632994845146
1704,60,45,9818.11157412468,2021-10-08,10318.793984726288,-0.048521407767488145,-0.0027628597932183308
1705,60,45,9770.472414746717,2021-10-11,10318.793984726288,-0.05313814490251356,-0.004852171318109111
1706,60,45,9769.47926693536,2021-10-12,10318.793984726288,-0.053234391403105374,-0.00010164788038891093
1707,60,45,9731.257368262164,2021-10-13,10318.793984726288,-0.05693849662410022,-0.003912378298662866
1708,60,45,9960.135215091694,2021-10-14,10318.793984726288,-0.03475781861382976,0.02351986368955772
1709,60,45,9950.651877976728,2021-10-15,10318.793984726288,-0.035676854029112026,-0.0009521293546894682
1710,60,45,10023.312586069836,2021-10-18,10318.793984726288,-0.028635264847211572,0.00730210532778508
1711,60,45,10045.235121570408,2021-10-19,10318.793984726288,-0.026510739875299172,0.002187154726775553
1712,60,45,10118.475361017892,2021-10-20,10318.793984726288,-0.01941298799112612,0.0072910428238970315
1713,60,45,10066.40652944273,2021-10-21,10318.793984726288,-0.02445900709493165,-0.0051459167233595116
1714,60,45,10045.567377776904,2021-10-22,10318.793984726288,-0.026478540743599455,-0.002070167900022013
1715,60,45,10025.10528647823,2021-10-25,10318.793984726288,-0.028461533264717787,-0.002036927385897669
1716,60,45,9874.85737003779,2021-10-26,10318.793984726288,-0.043022141477541465,-0.014987165934615576
1717,60,45,9742.879144186154,2021-10-27,10318.793984726288,-0.05581222392777618,-0.013365076669571208
1718,60,45,9851.339911009156,2021-10-28,10318.793984726288,-0.045301231365705075,0.011132311631692815
1719,60,45,9893.022509622531,2021-10-29,10318.793984726288,-0.04126174781025538,0.004231160328433514
1720,60,45,10214.983785334438,2021-11-01,10318.793984726288,-0.010060303514684787,0.032544278090820944
1721,60,45,10193.494105763795,2021-11-02,10318.793984726288,-0.012142880180373683,-0.002103740938041887
1722,60,45,10273.55206887014,2021-11-03,10318.793984726288,-0.004384418946934532,0.00785382934209733
1723,60,45,10098.793103786518,2021-11-04,10318.793984726288,-0.021320406363903754,-0.01701056887745367
1724,60,45,10143.991646360344,2021-11-05,10318.793984726288,-0.016940190745612704,0.004475638040042584
1725,60,45,10048.919554539656,2021-11-08,10318.793984726288,-0.026153679449952727,-0.009372256517462763
1726,60,45,10111.118516048513,2021-11-09,10318.793984726288,-0.020125943883090636,0.006189616821119737
1727,60,45,10188.349174086638,2021-11-10,10318.793984726288,-0.012641478338721868,0.0076381913549468106
1728,60,45,10177.9169540661,2021-11-11,10318.793984726288,-0.013652470518232152,-0.0010239362474021574
1729,60,45,10352.993166783082,2021-11-12,10352.993166783082,0.0,0.01720157606975148
1730,60,45,10443.161439304038,2021-11-15,10443.161439304038,0.0,0.008709391677206524
1731,60,45,10410.766389026418,2021-11-16,10443.161439304038,-0.0031020348067873904,-0.0031020348067873904
1732,60,45,10396.147961577512,2021-11-17,10443.161439304038,-0.004501843431203301,-0.0014041643912320323
1733,60,45,10320.281569544148,2021-11-18,10443.161439304038,-0.011766539325669845,-0.007297548314409652
1734,60,45,10364.870204296054,2021-11-19,10443.161439304038,-0.007496890234151343,0.004320486263038603
