total_profit,num_trades,win_rate,winning_trades,losing_trades,avg_win,avg_loss,best_trade,worst_trade,profit_factor,risk_reward,max_drawdown,sharpe_ratio,expectancy,max_consecutive_wins,max_consecutive_losses,ticker,strategy
8.54,57,35.1,20,37,11.97,6.24,36.75,-15.43,0.04,1.92,94.33,0.73,0.15,4,6,ABNB,MACD
90.33,106,48.1,51,55,5.88,3.81,24.0,-13.19,0.43,1.54,36.12,2.5,0.85,4,5,A,MACD
209.93,102,49.0,50,52,7.74,3.41,56.47,-20.56,1.18,2.27,41.11,5.05,2.06,6,6,AAPL,MACD
46.16,116,36.2,42,74,8.23,4.05,36.74,-27.07,0.15,2.03,46.15,1.29,0.4,4,7,ABBV,MACD
6.28,125,32.8,41,83,4.93,2.36,17.72,-8.21,0.03,2.09,56.48,1.05,0.05,3,11,ABT,MACD
318.88,112,41.1,46,66,24.92,12.54,119.08,-59.23,0.39,1.99,194.45,2.3,2.85,5,7,ADBE,MACD
22.91,115,37.4,43,72,3.24,1.62,15.2,-5.05,0.2,2.0,25.74,1.13,0.2,5,8,ADM,MACD
16.54,119,39.5,47,71,2.69,1.55,13.08,-6.34,0.15,1.74,38.57,1.99,0.14,5,11,ACGL,MACD
172.87,114,45.6,52,62,12.08,7.34,35.97,-30.36,0.38,1.65,120.21,2.36,1.52,5,6,ACN,MACD
77.57,126,32.5,41,85,10.88,4.34,36.82,-16.71,0.21,2.51,88.96,1.57,0.62,3,9,ADP,MACD
150.16,116,39.7,46,70,11.01,5.09,96.91,-27.2,0.42,2.16,82.5,2.23,1.29,5,6,ADI,MACD
128.92,116,38.8,45,71,15.42,7.96,47.03,-32.08,0.23,1.94,106.66,2.21,1.11,5,9,ADSK,MACD
25.19,115,38.3,44,71,3.5,1.82,11.95,-6.2,0.2,1.93,20.34,1.53,0.22,3,7,AEE,MACD
50.99,117,39.3,46,71,4.0,1.87,16.2,-11.21,0.38,2.13,17.38,1.74,0.44,4,7,AEP,MACD
-3.76,133,30.1,40,93,2.91,1.29,16.47,-6.63,-0.03,2.25,34.71,0.59,-0.03,3,12,AFL,MACD
8.43,112,33.0,37,74,1.39,0.58,4.66,-3.07,0.2,2.39,6.4,1.16,0.08,4,11,AES,MACD
8.63,116,39.7,46,69,2.95,1.84,10.72,-7.99,0.07,1.6,18.47,1.24,0.07,4,6,AIG,MACD
59.21,121,37.2,45,76,7.44,3.63,30.38,-20.16,0.21,2.05,73.87,2.14,0.49,5,8,AIZ,MACD
-54.75,111,40.5,45,66,4.88,4.16,41.45,-14.73,-0.2,1.17,67.37,-0.87,-0.49,3,7,AKAM,MACD
165.04,113,49.6,56,57,6.82,3.81,50.21,-24.06,0.76,1.79,90.43,3.9,1.46,5,8,AJG,MACD
-134.08,106,39.6,42,64,26.13,19.24,133.14,-85.75,-0.11,1.36,416.04,0.97,-1.26,4,7,ALGN,MACD
46.66,125,40.0,50,75,5.83,3.26,18.47,-15.1,0.19,1.79,41.77,1.25,0.37,9,7,ALL,MACD
106.7,114,39.5,45,69,12.15,6.38,68.89,-34.44,0.24,1.91,113.95,1.64,0.94,3,8,ALB,MACD
31.87,118,34.7,41,77,6.43,3.01,24.83,-10.11,0.14,2.14,66.37,1.25,0.27,6,12,ALLE,MACD
156.87,110,43.6,48,62,11.57,6.43,137.9,-44.64,0.39,1.8,75.95,2.78,1.43,6,6,AMAT,MACD
302.15,113,37.2,42,71,15.76,5.07,211.37,-44.93,0.84,3.11,93.53,3.54,2.67,4,9,AMD,MACD
-12.47,108,31.5,34,70,2.86,1.57,8.85,-5.05,-0.11,1.82,29.53,-0.24,-0.12,3,9,AMCR,MACD
112.91,118,39.8,47,71,6.26,2.56,22.4,-13.14,0.62,2.45,24.38,2.55,0.96,5,6,AME,MACD
251.23,103,41.7,43,60,15.9,7.21,58.89,-21.32,0.58,2.21,67.45,2.99,2.44,5,6,AMGN,MACD
203.2,113,40.7,46,67,16.8,8.5,72.3,-41.23,0.36,1.98,148.76,2.66,1.8,6,7,AMP,MACD
116.18,114,38.6,44,70,10.14,4.71,40.83,-15.86,0.35,2.15,97.83,1.77,1.02,5,9,AMT,MACD
182.59,118,41.5,49,69,10.5,4.81,48.62,-39.3,0.55,2.18,94.39,2.68,1.55,7,7,AON,MACD
-11.5,121,42.1,51,69,4.0,3.12,38.98,-20.72,-0.05,1.28,84.41,1.95,-0.1,5,9,ANET,MACD
41.22,119,43.7,52,67,7.11,4.91,58.42,-19.36,0.13,1.45,66.52,1.74,0.35,6,9,AMZN,MACD
5.69,116,38.8,45,71,2.94,1.78,17.73,-5.35,0.04,1.65,27.28,0.77,0.05,4,9,AOS,MACD
16.02,106,35.8,38,68,4.2,2.11,17.76,-7.27,0.11,1.99,29.18,2.22,0.15,2,5,APA,MACD
80.35,119,38.7,46,73,12.03,6.48,74.11,-38.03,0.17,1.86,80.5,1.32,0.68,3,7,APD,MACD
31.18,113,45.1,51,61,1.43,0.68,9.9,-6.71,0.75,2.09,7.38,3.24,0.28,5,8,APH,MACD
-18.87,124,34.7,43,81,6.42,3.64,20.47,-21.23,-0.06,1.76,57.63,0.02,-0.15,4,9,APTV,MACD
93.7,117,37.6,44,73,5.63,2.11,31.17,-15.25,0.61,2.67,24.36,2.8,0.8,4,7,APO,MACD
74.94,121,35.5,43,78,6.72,2.75,20.98,-11.33,0.35,2.45,40.51,1.97,0.62,5,8,AWK,MACD
62.61,111,34.2,38,73,7.89,3.25,35.98,-17.01,0.26,2.43,61.5,0.82,0.56,4,11,ARE,MACD
2.9,120,36.7,44,76,8.39,4.82,102.07,-74.24,0.01,1.74,110.94,2.02,0.02,5,7,AVGO,MACD
-0.08,124,34.7,43,81,4.12,2.19,14.63,-7.05,-0.0,1.88,39.11,-0.02,-0.0,3,8,ATO,MACD
121.51,110,36.4,40,70,8.53,3.14,32.93,-14.37,0.55,2.72,57.24,2.97,1.1,5,6,AVY,MACD
539.85,90,44.4,40,50,26.35,10.28,179.04,-61.56,1.05,2.56,160.9,4.74,6.0,4,11,AXON,MACD
1253.46,123,40.7,50,73,91.31,45.37,459.78,-195.56,0.38,2.01,432.82,1.6,10.19,4,7,AZO,MACD
61.13,118,43.2,51,67,7.8,5.03,31.8,-37.15,0.18,1.55,52.97,0.9,0.52,3,8,AXP,MACD
207.97,102,36.3,37,65,21.47,9.02,110.49,-28.01,0.35,2.38,108.12,2.13,2.04,5,7,BA,MACD
55.33,106,50.0,53,52,2.08,1.05,7.9,-4.99,1.01,1.97,12.7,4.37,0.52,6,6,BAC,MACD
3.0,120,35.0,42,78,3.49,1.84,12.82,-10.7,0.02,1.9,42.25,0.34,0.02,6,12,BALL,MACD
-29.0,112,37.5,42,70,2.92,2.17,10.54,-8.53,-0.19,1.35,72.02,-1.08,-0.26,5,11,BAX,MACD
-60.18,134,27.6,37,97,6.64,3.15,20.94,-12.4,-0.2,2.11,107.85,-0.48,-0.45,3,9,BBY,MACD
-21.97,117,36.8,43,74,7.74,4.79,29.21,-27.44,-0.06,1.61,80.08,-0.12,-0.19,4,6,BDX,MACD
12.91,113,32.7,37,76,5.75,2.63,20.54,-12.51,0.06,2.19,50.14,1.02,0.11,3,10,BG,MACD
66.68,118,42.4,50,68,6.0,3.43,29.85,-15.84,0.29,1.75,40.37,1.74,0.57,4,7,BKNG,MACD
4.19,113,34.5,39,74,2.21,1.11,7.39,-3.37,0.05,1.99,12.4,1.15,0.04,4,8,BEN,MACD
-549.89,125,28.8,36,89,12.09,11.07,71.57,-119.29,-0.56,1.09,558.39,-3.53,-4.4,3,12,BIIB,MACD
-79.16,120,41.7,50,70,4.5,4.34,47.91,-24.84,-0.26,1.04,129.4,1.55,-0.66,6,7,BLDR,MACD
11.08,112,38.4,43,69,3.08,1.76,15.4,-20.43,0.09,1.75,43.73,1.94,0.1,4,10,BKR,MACD
675.55,114,38.6,44,70,40.29,15.68,186.83,-70.35,0.62,2.57,162.16,3.12,5.93,4,9,BLK,MACD
7.2,67,34.3,23,44,4.31,2.09,12.3,-7.94,0.08,2.06,20.7,1.35,0.11,5,9,CARR,MACD
-14.88,120,37.5,45,75,2.64,1.78,7.38,-8.96,-0.11,1.48,38.26,-0.39,-0.12,4,7,BMY,MACD
36.28,112,35.7,40,71,3.21,1.3,14.75,-7.92,0.39,2.47,32.77,2.68,0.32,4,12,BRO,MACD
-20.94,116,34.5,40,75,2.72,1.73,13.78,-18.11,-0.16,1.57,59.37,-0.35,-0.18,5,13,BSX,MACD
97.53,112,42.9,48,64,6.85,3.61,39.46,-14.05,0.42,1.9,40.38,2.38,0.87,5,9,BR,MACD
-20.95,127,29.1,37,89,1.53,0.87,5.17,-2.21,-0.27,1.76,29.59,-1.7,-0.16,3,9,CAG,MACD
131.07,112,43.8,49,63,6.36,2.86,30.07,-17.31,0.73,2.22,29.59,2.77,1.17,5,10,BX,MACD
106.77,105,40.0,42,63,6.56,2.68,50.8,-13.54,0.63,2.45,30.04,2.04,1.02,4,6,CAH,MACD
-36.32,121,28.1,34,87,6.75,3.06,23.56,-14.11,-0.14,2.21,69.23,-0.78,-0.3,4,8,BXP,MACD
72.59,114,43.0,49,65,4.47,2.25,19.29,-11.54,0.5,1.99,20.56,2.3,0.64,5,6,C,MACD
456.74,111,43.2,48,63,19.73,7.78,157.99,-45.94,0.93,2.54,85.1,3.22,4.11,4,10,CAT,MACD
116.19,43,37.2,16,27,25.02,10.52,84.09,-47.09,0.41,2.38,105.16,3.16,2.7,3,6,CEG,MACD
40.7,124,36.3,45,79,8.68,4.43,32.91,-21.31,0.12,1.96,63.49,1.11,0.33,4,6,CB,MACD
71.51,137,40.9,56,81,5.43,2.87,41.5,-13.97,0.31,1.89,41.38,1.36,0.52,8,11,CBOE,MACD
59.54,110,40.9,45,65,4.59,2.26,19.71,-15.79,0.4,2.03,25.64,3.26,0.54,8,6,CBRE,MACD
15.66,106,43.4,46,60,2.01,1.28,7.21,-5.29,0.2,1.57,32.19,2.81,0.15,5,14,CCL,MACD
39.11,112,34.8,39,73,7.02,3.22,27.28,-9.77,0.17,2.18,39.72,0.89,0.35,4,13,CCI,MACD
54.65,121,42.1,51,70,9.49,6.13,63.53,-27.02,0.13,1.55,103.6,1.8,0.45,5,7,CDNS,MACD
33.46,109,38.5,42,67,9.06,5.18,33.39,-31.33,0.1,1.75,93.7,2.14,0.31,5,7,CDW,MACD
25.9,123,38.2,47,76,4.7,2.57,22.62,-8.7,0.13,1.83,46.46,0.68,0.21,5,7,CF,MACD
16.76,124,31.5,39,85,4.27,1.76,17.81,-5.34,0.11,2.42,22.21,0.94,0.14,4,8,CHD,MACD
15.67,126,37.3,47,79,2.63,1.37,8.61,-5.01,0.14,1.92,28.54,1.57,0.12,5,7,CFG,MACD
-49.17,118,30.5,36,82,5.22,2.89,14.92,-8.17,-0.21,1.81,49.69,-0.74,-0.42,3,7,CHRW,MACD
-98.51,109,33.0,36,73,29.35,15.83,91.2,-59.12,-0.09,1.85,384.77,0.2,-0.9,4,11,CHTR,MACD
-219.12,122,32.8,40,82,10.91,7.99,48.45,-59.74,-0.33,1.36,231.11,-1.56,-1.8,3,8,CI,MACD
31.17,113,38.1,43,69,5.22,2.8,24.37,-15.94,0.16,1.86,43.08,1.48,0.28,3,11,CINF,MACD
16.03,112,39.3,44,68,2.74,1.54,12.5,-5.06,0.15,1.78,25.22,0.98,0.14,7,7,CL,MACD
260.6,44,34.1,15,29,42.74,13.12,107.07,-34.15,0.68,3.26,109.69,3.29,5.92,4,5,COIN,MACD
-92.59,126,29.4,37,89,7.96,4.35,26.35,-29.56,-0.24,1.83,158.04,-0.85,-0.73,2,8,CLX,MACD
-15.94,115,38.3,44,71,1.43,1.11,6.45,-4.27,-0.2,1.29,32.2,-0.7,-0.14,3,12,CMCSA,MACD
100.96,113,39.8,45,67,9.27,4.72,46.53,-23.15,0.32,1.96,57.28,2.07,0.89,4,4,CME,MACD
19.17,114,41.2,47,66,1.9,1.07,9.9,-4.87,0.27,1.79,18.63,1.94,0.17,4,6,CMG,MACD
281.44,107,43.9,47,60,16.3,8.07,127.78,-62.04,0.58,2.02,85.4,2.91,2.63,4,8,CMI,MACD
-24.58,117,32.5,38,78,4.94,2.72,23.17,-19.79,-0.12,1.81,56.7,0.4,-0.21,4,7,CNC,MACD
9.46,120,37.5,45,75,2.45,1.34,7.54,-3.94,0.09,1.82,18.27,0.97,0.08,4,9,CMS,MACD
1.26,127,33.1,42,85,1.39,0.67,5.41,-1.63,0.02,2.07,12.76,0.55,0.01,4,12,CNP,MACD
49.2,120,40.0,48,72,7.01,3.99,24.89,-24.25,0.17,1.76,77.43,1.45,0.41,6,8,COF,MACD
-6.5,118,36.4,43,75,3.74,2.23,14.59,-10.3,-0.04,1.68,28.97,0.09,-0.06,4,9,COO,MACD
23.11,75,42.7,32,43,7.04,4.7,67.2,-20.98,0.11,1.5,47.48,1.93,0.31,10,5,CRWD,MACD
40.72,124,33.1,41,83,5.94,2.44,20.15,-9.35,0.2,2.43,48.59,1.53,0.33,5,7,COP,MACD
319.83,113,38.9,44,69,27.06,12.62,125.63,-46.04,0.37,2.14,380.23,2.92,2.83,4,11,COST,MACD
19.83,120,37.5,45,75,7.73,4.37,52.37,-20.81,0.06,1.77,47.68,0.54,0.17,5,8,COR,MACD
187.24,102,46.1,47,55,13.77,8.36,50.53,-34.71,0.41,1.65,98.56,2.49,1.84,10,9,CPAY,MACD
-39.41,116,32.8,38,78,1.88,1.42,7.97,-6.34,-0.36,1.32,53.74,-2.92,-0.34,3,10,CPB,MACD
103.63,117,39.3,46,71,13.23,7.11,69.4,-30.63,0.21,1.86,125.59,1.49,0.89,5,6,CRM,MACD
-9.68,127,37.0,47,80,3.59,2.23,11.17,-8.41,-0.05,1.61,37.94,0.01,-0.08,5,7,CPT,MACD
31.27,111,39.6,44,65,1.99,0.87,7.17,-3.76,0.56,2.3,16.04,3.16,0.28,5,9,CPRT,MACD
155.57,108,45.4,49,59,13.52,8.59,48.42,-33.62,0.31,1.57,195.54,2.63,1.44,4,9,CRL,MACD
32.6,119,34.5,41,78,3.16,1.24,41.2,-7.84,0.34,2.54,18.32,1.38,0.27,4,7,CSCO,MACD
23.69,58,46.6,27,31,11.49,9.24,28.13,-37.09,0.08,1.24,129.75,0.77,0.41,5,6,DASH,MACD
-54.67,123,37.4,46,77,2.74,2.35,13.0,-8.1,-0.3,1.17,67.38,-1.42,-0.44,5,11,CSGP,MACD
22.91,73,45.2,33,40,2.73,1.68,11.46,-6.67,0.34,1.63,20.4,1.61,0.31,4,6,CTVA,MACD
21.28,117,38.5,45,71,1.56,0.69,6.25,-2.37,0.44,2.26,11.26,2.25,0.18,5,9,CSX,MACD
83.92,109,43.1,47,62,4.74,2.24,24.93,-14.17,0.6,2.12,37.57,3.52,0.77,6,7,CTAS,MACD
51.13,102,44.1,45,57,4.08,2.33,19.45,-9.24,0.39,1.76,24.59,2.14,0.5,3,5,CTSH,MACD
-31.68,120,35.8,43,77,3.76,2.51,19.77,-12.2,-0.16,1.5,51.39,-0.33,-0.26,4,8,CVS,MACD
57.11,119,34.5,41,78,8.03,3.49,30.04,-11.44,0.21,2.3,60.95,1.56,0.48,3,9,CVX,MACD
-9.9,112,38.4,43,69,2.53,1.72,6.55,-5.27,-0.08,1.47,24.37,-0.39,-0.09,3,6,D,MACD
65.32,106,45.3,48,58,3.9,2.1,13.89,-10.36,0.54,1.86,20.29,2.54,0.62,5,6,DAL,MACD
-18.83,121,37.2,45,76,4.07,2.66,16.57,-15.01,-0.09,1.53,87.89,1.27,-0.16,7,8,CZR,MACD
46.7,66,37.9,25,41,16.29,8.79,110.64,-44.31,0.13,1.85,105.28,1.81,0.71,3,5,DDOG,MACD
27.65,114,39.5,45,69,5.45,3.16,18.36,-10.15,0.13,1.73,41.56,1.45,0.24,5,7,DD,MACD
78.87,99,45.5,45,53,6.6,4.11,74.64,-29.72,0.36,1.6,77.31,3.06,0.8,6,6,DELL,MACD
43.81,126,38.1,48,78,5.09,2.57,36.71,-37.56,0.22,1.98,72.74,1.38,0.35,4,14,DECK,MACD
111.16,119,39.5,47,72,18.4,10.46,143.73,-37.38,0.15,1.76,160.62,1.68,0.93,6,8,DE,MACD
15.19,109,35.8,39,70,8.95,4.77,46.01,-36.51,0.05,1.88,112.7,0.44,0.14,3,11,DG,MACD
119.51,102,47.1,48,54,6.34,3.43,29.13,-15.72,0.65,1.85,24.38,2.97,1.17,6,5,DGX,MACD
34.67,123,33.3,41,82,6.37,2.76,23.91,-10.56,0.15,2.31,62.97,0.99,0.28,4,8,DHI,MACD
36.01,117,35.9,42,75,9.51,4.85,34.18,-22.08,0.1,1.96,122.37,1.59,0.31,4,8,DHR,MACD
21.48,120,33.3,40,80,7.56,3.51,50.72,-12.93,0.08,2.15,55.84,0.87,0.18,4,7,DIS,MACD
-15.2,122,37.7,46,76,6.69,4.25,25.0,-18.07,-0.05,1.57,81.8,0.13,-0.12,3,7,DLR,MACD
22.38,111,36.0,40,71,8.18,4.29,32.09,-17.13,0.07,1.91,63.3,0.43,0.2,3,7,DLTR,MACD
-1.5,111,39.6,44,67,1.22,0.82,3.39,-2.16,-0.03,1.48,9.4,-0.05,-0.01,3,7,DOC,MACD
1.75,68,38.2,26,42,2.62,1.58,7.12,-5.25,0.03,1.66,25.56,0.56,0.03,4,8,DOW,MACD
134.68,116,41.4,48,68,6.88,2.88,21.43,-16.29,0.69,2.39,36.47,2.79,1.16,4,7,DOV,MACD
288.62,107,37.4,40,67,24.99,10.61,102.09,-51.87,0.41,2.35,149.52,2.77,2.7,4,9,DPZ,MACD
-24.33,125,40.8,51,74,5.37,4.03,23.12,-12.41,-0.08,1.33,117.42,0.8,-0.19,4,6,DRI,MACD
26.56,117,39.3,46,71,4.23,2.37,12.77,-8.19,0.16,1.79,26.26,1.42,0.23,4,7,DTE,MACD
35.77,111,36.9,41,70,4.09,1.89,13.45,-5.78,0.27,2.17,18.21,1.69,0.32,4,8,DUK,MACD
8.43,104,38.5,40,64,3.67,2.16,17.63,-6.86,0.06,1.7,23.25,1.8,0.08,4,6,DVN,MACD
139.31,107,37.4,40,67,9.55,3.62,45.86,-18.38,0.57,2.64,59.3,2.49,1.3,6,7,DVA,MACD
35.78,114,38.6,44,70,7.39,4.13,37.44,-50.54,0.12,1.79,100.4,1.92,0.31,5,8,DXCM,MACD
39.23,109,38.5,42,67,3.59,1.67,12.05,-8.17,0.35,2.16,22.06,2.22,0.36,5,7,EBAY,MACD
45.2,129,34.1,44,84,9.46,4.42,39.87,-32.81,0.12,2.14,89.84,0.66,0.35,3,8,ECL,MACD
12.9,117,38.5,45,72,3.91,2.26,11.62,-21.29,0.08,1.73,51.43,0.85,0.11,4,6,ED,MACD
88.62,114,35.1,40,74,14.08,6.42,64.3,-32.19,0.19,2.2,134.84,1.69,0.78,4,8,EFX,MACD
-40.71,120,38.3,46,74,12.04,8.03,42.09,-27.68,-0.07,1.5,169.35,0.2,-0.34,3,7,EG,MACD
37.79,112,33.9,38,74,4.26,1.68,11.98,-19.71,0.3,2.54,19.71,1.63,0.34,2,6,EIX,MACD
-73.73,118,39.0,46,72,8.66,6.56,36.49,-28.24,-0.16,1.32,216.76,-0.04,-0.62,5,8,EL,MACD
20.28,120,33.3,40,79,20.53,10.14,94.07,-39.38,0.03,2.03,186.5,0.86,0.17,3,9,ELV,MACD
20.58,116,37.1,43,73,4.6,2.43,15.4,-8.9,0.12,1.89,29.84,1.22,0.18,6,8,EMN,MACD
79.26,109,42.2,46,63,5.3,2.61,19.59,-12.34,0.48,2.03,24.75,2.5,0.73,3,7,EMR,MACD
103.01,105,38.1,40,65,8.48,3.64,35.41,-13.75,0.44,2.33,28.59,2.59,0.98,4,6,EOG,MACD
80.29,110,37.3,41,69,14.16,7.25,96.92,-41.43,0.16,1.95,188.73,2.97,0.73,6,7,ENPH,MACD
133.66,106,45.3,48,58,19.06,13.47,111.28,-92.67,0.17,1.42,208.0,1.76,1.26,6,7,EPAM,MACD
444.84,115,43.5,50,65,31.22,17.17,159.6,-55.53,0.4,1.82,199.59,2.31,3.87,3,5,EQIX,MACD
-25.13,120,35.0,42,78,2.44,1.64,16.98,-5.64,-0.2,1.49,39.41,0.06,-0.21,5,8,EQT,MACD
63.1,111,33.3,37,74,17.54,7.92,133.59,-49.81,0.11,2.22,273.13,1.43,0.57,4,14,ERIE,MACD
64.35,104,42.3,44,60,3.77,1.69,10.19,-5.22,0.63,2.23,12.59,2.76,0.62,3,5,ES,MACD
-44.06,63,33.3,21,42,4.98,3.54,15.31,-10.87,-0.3,1.41,74.49,-1.39,-0.7,3,11,EXE,MACD
-33.32,120,32.5,39,81,12.33,6.35,33.01,-30.62,-0.06,1.94,102.19,-0.11,-0.28,3,9,ESS,MACD
63.59,119,41.2,49,69,10.94,6.85,51.93,-42.16,0.13,1.6,132.13,2.23,0.53,9,6,ETN,MACD
-2.93,130,33.8,44,86,2.64,1.38,11.96,-6.46,-0.02,1.91,33.34,0.21,-0.02,3,11,ETR,MACD
33.46,112,38.4,43,69,2.83,1.28,10.08,-4.24,0.38,2.21,10.61,2.05,0.3,4,8,EVRG,MACD
30.35,109,41.3,45,63,4.0,2.38,11.01,-16.31,0.2,1.68,43.3,2.36,0.28,5,8,EW,MACD
12.21,114,36.8,42,72,1.71,0.83,6.35,-3.85,0.2,2.06,9.96,0.97,0.11,4,8,EXC,MACD
49.68,121,33.9,41,80,5.43,2.16,28.4,-9.62,0.29,2.51,39.61,1.72,0.41,3,8,EXPD,MACD
109.31,110,42.7,47,63,9.7,5.5,39.56,-25.92,0.32,1.76,61.77,1.84,0.99,5,7,EXPE,MACD
69.84,116,40.5,47,69,7.49,4.09,51.13,-16.62,0.25,1.83,61.69,1.33,0.6,5,6,EXR,MACD
8.08,115,35.7,41,73,0.94,0.42,4.23,-1.8,0.27,2.25,5.49,1.8,0.07,4,6,F,MACD
22.32,121,39.7,48,73,7.86,4.86,36.14,-17.97,0.06,1.62,65.96,1.39,0.18,5,5,FANG,MACD
8.37,121,37.2,45,76,1.3,0.66,4.43,-2.57,0.17,1.97,9.39,1.18,0.07,5,9,FAST,MACD
46.65,119,38.7,46,73,3.18,1.37,19.62,-5.73,0.47,2.33,13.4,2.58,0.39,5,7,FCX,MACD
134.61,115,40.9,47,68,14.54,8.07,51.0,-43.21,0.25,1.8,121.65,2.16,1.17,4,5,FDS,MACD
18.75,71,39.4,28,43,2.74,1.35,9.66,-9.92,0.32,2.03,13.72,1.71,0.26,3,5,FOX,MACD
66.77,116,37.1,43,73,12.48,6.44,48.62,-34.41,0.14,1.94,124.54,1.49,0.58,5,9,FDX,MACD
7.58,116,42.2,49,67,1.42,0.93,3.75,-5.67,0.12,1.53,8.97,0.67,0.07,4,5,FE,MACD
15.05,75,37.3,28,47,2.97,1.45,11.94,-12.13,0.22,2.05,15.72,1.17,0.2,4,7,FOXA,MACD
18.22,118,39.0,46,72,11.56,7.14,55.3,-47.23,0.04,1.62,136.75,1.34,0.15,3,7,FFIV,MACD
-385.06,124,40.3,50,73,45.47,36.42,200.2,-229.33,-0.14,1.25,1202.55,1.2,-3.11,4,6,FICO,MACD
-67.17,114,38.6,44,70,3.33,3.06,10.91,-22.42,-0.31,1.09,74.95,-1.98,-0.59,4,11,FIS,MACD
19.38,113,42.5,48,65,1.96,1.15,11.15,-4.01,0.26,1.7,19.62,1.73,0.17,4,12,FITB,MACD
344.86,25,36.0,9,16,87.71,27.78,174.36,-96.55,0.78,3.16,142.42,3.07,13.79,2,5,GEV,MACD
-37.13,38,28.9,11,27,3.58,2.83,11.04,-12.7,-0.49,1.26,39.49,-3.91,-0.98,2,8,GEHC,MACD
-44.34,121,33.9,41,80,4.62,2.92,16.9,-10.48,-0.19,1.58,72.56,-0.63,-0.37,3,9,FRT,MACD
-0.56,105,34.3,36,68,2.65,1.41,9.41,-5.03,-0.01,1.88,19.81,0.56,-0.01,4,9,FTV,MACD
-157.99,120,31.7,38,81,11.6,7.39,78.99,-34.87,-0.26,1.57,280.3,-0.09,-1.32,5,10,FSLR,MACD
-19.43,122,38.5,47,74,3.58,2.54,56.55,-16.42,-0.1,1.41,76.36,0.74,-0.16,5,10,FTNT,MACD
-40.24,126,32.5,41,85,7.83,4.25,21.28,-18.01,-0.11,1.84,140.03,0.69,-0.32,3,8,GD,MACD
17.7,119,37.0,44,75,5.82,3.18,43.4,-13.67,0.07,1.83,82.26,0.51,0.15,5,10,GDDY,MACD
100.62,116,27.6,32,84,12.77,3.67,66.81,-19.84,0.33,3.48,60.21,1.36,0.87,3,16,GE,MACD
-11.6,112,33.9,38,73,1.91,1.16,6.68,-11.27,-0.14,1.66,21.61,0.12,-0.1,3,6,GEN,MACD
-2.48,124,34.7,43,81,4.54,2.44,26.21,-5.99,-0.01,1.86,48.54,-0.06,-0.02,6,7,GILD,MACD
-42.31,123,29.3,36,87,2.91,1.69,10.49,-6.1,-0.29,1.72,62.11,-1.96,-0.34,4,16,GIS,MACD
75.12,109,45.0,49,60,4.17,2.16,19.54,-6.28,0.58,1.94,24.8,2.82,0.69,6,7,GL,MACD
72.21,108,44.4,48,60,3.73,1.78,51.35,-15.03,0.68,2.1,49.43,2.93,0.67,6,7,GLW,MACD
45.36,108,42.6,46,62,3.43,1.82,9.6,-5.41,0.4,1.89,20.62,2.52,0.42,4,8,GM,MACD
201.29,122,34.4,42,80,16.25,6.02,122.22,-57.16,0.42,2.7,167.15,1.29,1.65,6,12,GNRC,MACD
