total_profit,num_trades,win_rate,winning_trades,losing_trades,avg_win,avg_loss,best_trade,worst_trade,profit_factor,risk_reward,max_drawdown,sharpe_ratio,expectancy,max_consecutive_wins,max_consecutive_losses,ticker,strategy
31.71,35,68.6,24,11,3.44,4.63,14.6,-9.05,0.62,0.74,18.58,2.35,0.91,6,3,RTX,SuperTrend+RSI
-77.2,34,44.1,15,19,3.98,7.21,12.91,-23.28,-0.56,0.55,94.48,-4.49,-2.27,4,3,RVTY,SuperTrend+RSI
24.41,33,78.8,26,7,2.9,7.28,9.68,-16.97,0.48,0.4,16.97,2.21,0.74,11,2,RSG,SuperTrend+RSI
-35.62,28,60.7,17,11,5.57,11.84,20.77,-46.53,-0.27,0.47,71.8,-1.0,-1.27,4,3,SBAC,SuperTrend+RSI
13.5,8,87.5,7,1,3.04,7.76,5.1,-7.76,1.74,0.39,7.76,7.99,1.69,5,1,SOLV,SuperTrend+RSI
4.12,36,61.1,22,14,2.56,3.73,16.63,-9.78,0.08,0.69,36.23,0.91,0.11,4,3,SBUX,SuperTrend+RSI
-18.0,33,60.6,20,13,1.8,4.15,5.26,-9.46,-0.33,0.43,26.42,-1.46,-0.55,7,3,SCHW,SuperTrend+RSI
-49.92,34,61.8,21,13,2.23,7.44,7.37,-21.32,-0.52,0.3,72.64,-3.66,-1.47,5,2,SJM,SuperTrend+RSI
-74.37,37,62.2,23,14,5.3,14.01,16.74,-30.71,-0.38,0.38,123.32,-1.98,-2.01,6,4,SHW,SuperTrend+RSI
25.9,38,76.3,29,9,1.73,2.69,4.5,-4.72,1.07,0.64,12.26,4.81,0.68,9,3,SLB,SuperTrend+RSI
16.79,30,76.7,23,7,2.45,5.64,14.07,-20.85,0.43,0.43,26.19,4.05,0.56,7,2,SMCI,SuperTrend+RSI
106.84,29,79.3,23,6,5.54,3.43,15.94,-7.4,5.19,1.61,7.4,10.31,3.68,9,2,SNA,SuperTrend+RSI
145.4,31,83.9,26,5,7.76,11.27,36.06,-24.59,2.58,0.69,24.59,6.16,4.69,13,2,SNPS,SuperTrend+RSI
53.86,31,83.9,26,5,3.23,6.01,9.69,-13.23,1.79,0.54,21.48,5.74,1.74,9,2,SPG,SuperTrend+RSI
4.97,31,64.5,20,10,1.42,2.33,3.25,-9.62,0.21,0.61,12.56,0.52,0.16,6,4,SO,SuperTrend+RSI
9.42,34,67.6,23,11,7.72,15.28,25.45,-50.66,0.06,0.51,80.07,0.2,0.28,7,2,SPGI,SuperTrend+RSI
-19.1,35,60.0,21,14,1.15,3.09,4.66,-6.08,-0.44,0.37,24.78,-3.67,-0.55,7,4,SRE,SuperTrend+RSI
-6.6,34,61.8,21,13,4.09,7.12,16.97,-20.44,-0.07,0.57,36.65,0.26,-0.19,5,4,STE,SuperTrend+RSI
25.0,32,62.5,20,12,1.91,1.11,5.05,-3.78,1.88,1.73,3.78,5.16,0.78,4,2,STLD,SuperTrend+RSI
3.6,30,63.3,19,11,2.66,4.26,5.7,-11.19,0.08,0.62,11.19,1.22,0.12,6,3,STT,SuperTrend+RSI
77.66,37,67.6,25,12,5.48,4.94,78.68,-11.47,1.31,1.11,15.62,1.24,2.1,6,3,STX,SuperTrend+RSI
-23.37,35,51.4,18,17,5.5,7.2,29.71,-16.0,-0.19,0.76,60.04,-0.84,-0.67,3,4,STZ,SuperTrend+RSI
-55.15,106,35.8,38,48,1.56,2.38,4.6,-7.81,-0.48,0.65,59.32,-3.08,-0.52,3,6,SW,SuperTrend+RSI
62.5,32,81.2,26,6,4.18,7.72,17.29,-21.85,1.35,0.54,28.97,5.6,1.95,14,3,SWK,SuperTrend+RSI
-36.34,43,55.8,24,19,3.16,5.9,12.84,-17.56,-0.32,0.54,46.23,-1.76,-0.85,6,3,SWKS,SuperTrend+RSI
10.51,29,79.3,23,6,1.18,2.78,3.89,-5.18,0.63,0.42,6.04,0.99,0.36,7,1,SYF,SuperTrend+RSI
-20.73,35,62.9,22,13,4.1,8.54,18.78,-32.11,-0.19,0.48,46.95,-1.34,-0.59,6,3,SYK,SuperTrend+RSI
1.98,29,62.1,18,11,2.0,3.09,3.99,-7.45,0.06,0.65,14.13,1.14,0.07,6,3,SYY,SuperTrend+RSI
5.64,34,79.4,27,7,0.53,1.23,1.68,-4.42,0.66,0.43,4.56,3.5,0.17,7,1,T,SuperTrend+RSI
11.49,32,62.5,20,12,16.3,26.21,59.76,-127.57,0.04,0.62,178.56,2.07,0.36,8,2,TDG,SuperTrend+RSI
-43.9,35,48.6,17,17,1.62,4.2,4.16,-9.43,-0.61,0.39,47.44,-4.54,-1.25,3,4,TAP,SuperTrend+RSI
-12.08,37,67.6,25,12,6.97,15.53,30.76,-61.89,-0.06,0.45,90.29,-0.35,-0.33,7,2,TDY,SuperTrend+RSI
13.82,27,63.0,17,10,2.35,2.62,8.56,-8.45,0.53,0.9,17.45,2.35,0.51,6,6,TECH,SuperTrend+RSI
-11.46,44,65.9,29,15,2.49,5.58,12.8,-22.2,-0.14,0.45,47.83,1.5,-0.26,10,2,TEL,SuperTrend+RSI
0.12,33,69.7,23,10,3.76,8.65,15.23,-46.03,0.0,0.44,46.03,1.52,0.0,6,3,TER,SuperTrend+RSI
6.4,37,75.7,28,9,1.16,2.9,4.05,-5.84,0.25,0.4,12.04,1.17,0.17,8,2,TFC,SuperTrend+RSI
52.39,32,62.5,20,12,6.59,6.62,26.62,-13.68,0.66,1.0,39.71,3.68,1.64,5,3,TGT,SuperTrend+RSI
17.5,37,67.6,25,12,1.62,1.92,5.53,-5.32,0.76,0.84,6.62,3.28,0.47,8,2,TJX,SuperTrend+RSI
15.46,30,73.3,22,8,2.54,5.04,11.28,-17.33,0.38,0.5,17.33,3.29,0.52,8,3,TKO,SuperTrend+RSI
40.32,36,63.9,23,13,7.3,9.81,19.77,-42.32,0.32,0.74,53.05,0.3,1.12,5,3,TMO,SuperTrend+RSI
62.07,32,87.5,28,4,3.39,8.24,19.8,-12.24,1.88,0.41,12.24,5.35,1.94,9,1,TMUS,SuperTrend+RSI
16.41,37,62.2,23,14,7.23,10.7,26.21,-45.03,0.11,0.68,63.35,0.72,0.44,9,3,TPL,SuperTrend+RSI
-19.44,37,67.6,25,12,1.15,4.02,4.8,-14.86,-0.4,0.29,21.24,-2.15,-0.53,8,5,TPR,SuperTrend+RSI
15.58,31,64.5,20,10,2.29,3.01,6.71,-8.73,0.52,0.76,16.08,1.53,0.5,4,4,TRGP,SuperTrend+RSI
-11.03,29,51.7,15,14,1.79,2.7,3.12,-7.22,-0.29,0.66,15.38,-1.54,-0.38,2,2,TRMB,SuperTrend+RSI
-6.86,26,65.4,17,9,2.63,5.73,8.57,-25.12,-0.13,0.46,28.98,-0.25,-0.26,5,2,TROW,SuperTrend+RSI
12.49,34,67.6,23,11,3.2,5.55,14.12,-15.33,0.2,0.58,41.87,0.08,0.37,9,3,TRV,SuperTrend+RSI
-2.62,39,64.1,25,14,1.1,2.14,4.31,-5.0,-0.09,0.51,17.51,0.79,-0.07,7,2,TSCO,SuperTrend+RSI
-0.25,35,68.6,24,11,1.82,3.99,6.09,-9.34,-0.01,0.46,26.77,0.37,-0.01,5,3,TSN,SuperTrend+RSI
104.56,35,65.7,23,12,10.58,11.57,53.05,-66.28,0.75,0.91,68.61,2.65,2.99,8,2,TSLA,SuperTrend+RSI
-3.58,32,68.8,22,10,6.04,13.64,30.74,-39.33,-0.03,0.44,39.33,1.25,-0.11,6,2,TT,SuperTrend+RSI
79.56,26,73.1,19,7,5.66,4.01,23.25,-15.07,2.84,1.41,15.07,5.18,3.06,10,3,TTD,SuperTrend+RSI
24.03,30,76.7,23,7,5.07,13.21,17.54,-33.87,0.26,0.38,33.87,3.51,0.8,7,2,TTWO,SuperTrend+RSI
-95.76,43,60.5,26,17,3.74,11.36,8.94,-46.85,-0.5,0.33,96.65,-3.48,-2.23,6,3,TXN,SuperTrend+RSI
25.37,26,73.1,19,7,2.92,4.31,11.06,-10.26,0.84,0.68,17.43,3.57,0.98,8,2,UBER,SuperTrend+RSI
-1.64,34,70.6,24,10,2.01,4.99,4.82,-9.88,-0.03,0.4,12.55,0.81,-0.05,6,2,TXT,SuperTrend+RSI
34.16,29,62.1,18,11,7.9,9.82,19.42,-43.74,0.32,0.8,47.62,1.8,1.18,5,2,TYL,SuperTrend+RSI
11.41,37,78.4,29,8,2.42,7.35,9.14,-13.37,0.19,0.33,29.52,3.49,0.31,9,2,UAL,SuperTrend+RSI
-2.12,36,61.1,22,14,1.01,1.73,5.36,-8.08,-0.09,0.58,9.17,0.35,-0.06,6,3,UDR,SuperTrend+RSI
-2.62,4,75.0,3,1,1.3,6.51,3.06,-6.51,-0.4,0.2,6.51,-1.74,-0.65,2,1,VLTO,SuperTrend+RSI
-46.93,32,50.0,16,16,3.81,6.75,15.06,-16.7,-0.43,0.57,67.33,-3.66,-1.47,4,6,UHS,SuperTrend+RSI
104.44,30,66.7,20,10,14.33,18.21,53.86,-65.67,0.57,0.79,72.36,3.69,3.48,8,3,ULTA,SuperTrend+RSI
28.27,38,68.4,26,12,10.36,20.09,33.5,-64.38,0.12,0.52,89.09,-0.53,0.74,5,2,UNH,SuperTrend+RSI
34.63,33,60.6,20,13,6.19,6.87,14.88,-20.13,0.39,0.9,39.1,3.25,1.05,5,3,UNP,SuperTrend+RSI
-27.94,38,55.3,21,17,3.5,5.97,8.49,-29.51,-0.28,0.59,57.4,-0.79,-0.74,3,3,UPS,SuperTrend+RSI
7.58,25,68.0,17,7,0.74,0.71,1.91,-1.48,1.53,1.04,1.76,6.18,0.3,8,2,VICI,SuperTrend+RSI
141.77,35,68.6,24,11,17.29,24.84,63.43,-84.3,0.52,0.7,84.3,2.41,4.05,5,2,URI,SuperTrend+RSI
5.11,28,67.9,19,9,3.82,7.49,13.07,-15.81,0.08,0.51,25.41,1.51,0.18,6,3,V,SuperTrend+RSI
17.3,33,78.8,26,7,1.3,2.35,3.24,-4.31,1.05,0.55,4.31,4.46,0.52,6,2,USB,SuperTrend+RSI
70.64,26,84.6,22,4,4.82,8.86,24.36,-15.16,1.99,0.54,15.16,7.74,2.72,12,1,VLO,SuperTrend+RSI
-6.37,25,60.0,15,10,3.46,5.82,22.33,-30.06,-0.11,0.59,35.53,0.11,-0.25,5,2,VST,SuperTrend+RSI
61.67,32,62.5,20,12,7.66,7.63,22.75,-27.61,0.67,1.0,37.56,2.83,1.93,4,2,VMC,SuperTrend+RSI
1.71,33,66.7,22,11,3.12,6.09,9.22,-21.26,0.03,0.51,32.09,0.73,0.05,6,2,VRSK,SuperTrend+RSI
36.94,23,78.3,18,5,4.06,7.24,15.55,-22.58,1.02,0.56,23.12,5.1,1.61,6,2,VRSN,SuperTrend+RSI
86.76,26,76.9,20,6,9.93,18.66,22.58,-41.26,0.78,0.53,74.09,3.83,3.34,8,2,VRTX,SuperTrend+RSI
31.32,32,75.0,24,8,2.02,2.14,6.48,-4.83,1.83,0.94,6.27,6.23,0.98,6,3,VTR,SuperTrend+RSI
-20.02,28,50.0,14,14,1.03,2.46,6.33,-12.51,-0.58,0.42,29.37,-3.66,-0.72,4,2,VTRS,SuperTrend+RSI
-11.73,38,63.2,24,14,0.73,2.09,1.99,-6.12,-0.4,0.35,18.76,-2.41,-0.31,7,2,VZ,SuperTrend+RSI
38.14,40,65.0,26,14,3.54,3.85,13.63,-10.48,0.71,0.92,15.68,2.38,0.95,6,3,WAB,SuperTrend+RSI
116.74,29,69.0,20,9,10.28,9.88,37.02,-27.75,1.31,1.04,35.6,5.45,4.03,5,1,WAT,SuperTrend+RSI
-11.65,36,50.0,18,18,1.12,1.77,3.63,-4.05,-0.37,0.63,14.72,-2.53,-0.32,4,6,WBD,SuperTrend+RSI
62.57,40,70.0,28,12,9.67,17.35,28.39,-39.99,0.3,0.56,67.26,2.68,1.56,6,2,WDAY,SuperTrend+RSI
118.55,38,81.6,31,7,4.66,3.69,58.6,-6.7,4.59,1.26,10.94,4.5,3.12,10,1,WDC,SuperTrend+RSI
1.11,34,61.8,21,13,3.3,5.25,8.09,-22.78,0.02,0.63,22.78,0.18,0.03,6,2,WELL,SuperTrend+RSI
1.47,31,67.7,21,10,1.49,2.99,6.02,-12.57,0.05,0.5,12.69,0.84,0.05,5,2,WEC,SuperTrend+RSI
9.22,37,64.9,24,13,1.5,2.06,5.65,-7.59,0.34,0.73,11.83,0.74,0.25,8,3,WFC,SuperTrend+RSI
-3.71,31,64.5,20,11,3.73,7.12,12.93,-22.55,-0.05,0.52,30.4,-0.53,-0.12,4,2,WM,SuperTrend+RSI
-6.12,33,75.8,25,8,0.76,3.13,2.3,-8.16,-0.24,0.24,10.39,0.68,-0.19,15,3,WMB,SuperTrend+RSI
10.59,34,73.5,25,9,0.98,1.54,4.48,-3.94,0.77,0.64,6.33,2.44,0.31,5,2,WMT,SuperTrend+RSI
7.49,36,58.3,21,14,1.03,1.01,2.44,-4.46,0.53,1.02,4.46,2.02,0.21,6,2,WRB,SuperTrend+RSI
36.79,34,70.6,24,10,3.67,5.14,14.51,-18.78,0.72,0.72,18.78,1.32,1.08,6,3,WSM,SuperTrend+RSI
-132.45,29,51.7,15,14,5.43,15.28,21.4,-61.26,-0.62,0.36,150.87,-3.24,-4.57,9,4,WST,SuperTrend+RSI
-50.47,24,58.3,14,10,5.48,12.72,18.86,-45.01,-0.4,0.43,72.94,-2.29,-2.1,6,3,WTW,SuperTrend+RSI
8.84,38,63.2,24,13,0.95,1.08,2.26,-2.59,0.63,0.88,3.15,3.53,0.23,6,2,WY,SuperTrend+RSI
35.7,7,85.7,6,1,9.25,19.81,35.31,-19.81,1.8,0.47,19.81,6.4,5.1,4,1,ARM,SuperTrend+RSI
-92.88,14,57.1,8,6,8.54,26.87,30.78,-121.76,-0.58,0.32,121.76,-3.86,-6.63,5,4,APP,SuperTrend+RSI
-20.6,40,60.0,24,16,5.61,9.7,22.11,-27.86,-0.13,0.58,70.02,-0.53,-0.51,6,3,WYNN,SuperTrend+RSI
-41.76,30,60.0,18,12,3.73,9.07,19.77,-27.7,-0.38,0.41,69.44,-1.98,-1.39,5,3,XYZ,SuperTrend+RSI
-10.57,33,54.5,18,15,1.52,2.53,3.65,-10.84,-0.28,0.6,18.39,-1.57,-0.32,3,3,XEL,SuperTrend+RSI
-24.72,35,62.9,22,13,2.17,5.57,8.78,-20.5,-0.34,0.39,39.13,-0.68,-0.71,11,5,XYL,SuperTrend+RSI
28.57,35,71.4,25,10,2.56,3.54,9.04,-12.59,0.81,0.72,12.59,5.12,0.82,9,2,XOM,SuperTrend+RSI
10.1,34,64.7,22,12,2.8,4.28,9.82,-9.99,0.2,0.65,17.29,0.03,0.3,9,3,YUM,SuperTrend+RSI
-27.94,34,58.8,20,14,2.6,5.71,8.8,-14.37,-0.35,0.46,55.63,-1.95,-0.82,8,6,ZBH,SuperTrend+RSI
31.61,35,77.1,27,8,7.4,21.02,24.61,-49.7,0.19,0.35,90.11,2.01,0.9,7,2,ZBRA,SuperTrend+RSI
-87.9,31,41.9,13,18,2.96,7.02,7.46,-23.34,-0.7,0.42,93.97,-5.03,-2.84,3,5,ZTS,SuperTrend+RSI
8.46,15,66.7,10,5,3.2,4.71,8.79,-8.85,0.36,0.68,20.05,2.12,0.56,5,3,GFS,SuperTrend+RSI
7.04,51,64.7,33,18,15.73,28.44,64.41,-189.7,0.01,0.55,189.7,0.02,0.14,9,3,ASML,SuperTrend+RSI
-11.12,28,60.7,17,11,5.51,9.53,13.4,-20.77,-0.11,0.58,67.69,0.5,-0.4,6,3,PDD,SuperTrend+RSI
38.59,45,75.6,34,11,3.27,6.61,15.04,-15.68,0.53,0.5,26.28,2.92,0.86,8,3,AZN,SuperTrend+RSI
-5.09,38,71.1,27,11,1.0,2.91,3.91,-6.73,-0.16,0.34,14.07,-0.15,-0.13,6,4,CCEP,SuperTrend+RSI
-392.88,40,65.0,26,14,42.28,106.58,124.57,-334.06,-0.26,0.4,793.97,-1.78,-9.82,6,3,MELI,SuperTrend+RSI
79.01,25,72.0,18,7,8.35,10.19,16.47,-30.82,1.11,0.82,57.04,6.12,3.16,6,2,ZS,SuperTrend+RSI
-10.05,34,58.8,20,14,2.2,3.86,12.15,-15.06,-0.19,0.57,25.81,-1.49,-0.3,3,3,MRVL,SuperTrend+RSI
-57.93,32,75.0,24,8,5.41,23.48,22.98,-67.58,-0.31,0.23,168.55,5.26,-1.81,17,3,MSTR,SuperTrend+RSI
29.74,29,79.3,23,6,3.33,7.81,12.89,-20.05,0.64,0.43,22.52,4.85,1.03,11,3,SHOP,SuperTrend+RSI
61.68,26,69.2,18,8,11.02,17.08,52.91,-44.1,0.45,0.65,103.42,4.79,2.37,6,3,TEAM,SuperTrend+RSI
33.55,34,76.5,26,8,2.68,4.5,10.06,-9.99,0.93,0.59,10.59,3.96,0.99,7,2,TRI,SuperTrend+RSI
